schema,table,column,ordinal,current_len,current_rich,is_trivial,bucket,action,reason,wiki_path,wiki_len,wiki_rich,best_sibling_path,best_sibling_len,best_sibling_rich,current_comment,wiki_cell,best_sibling_cell
emoney,gold_sql_dp_prod_we_emoney_dbo_emoney_customer_risk_assessment,IsValidETM,39,222,0,False,MEDIUM_OK,leave_alone,long-but-no-literals; nothing better,,0,0,knowledge/synapse/Wiki/eMoney_dbo/Tables/eMoney_Dim_Transaction.md,243,0,eToro Money validity flag from eMoney_Dim_Account. 1 when IsValidCustomer=1 AND IsTestAccount=0 AND IsCancelledAccount=0. NULL when the customer has no eTM account (LEFT JOIN). (Tier 2 - SP_eMoney_Customer_Risk_Assessment),,eToro Money validity flag (current at ETL run time from eMoney_Dim_Account snapshot). 1 when IsValidCustomer=1 AND IsTestAccount=0 AND IsCancelledAccount=0. Standard filter for eTM production analytics. (Tier 2 — SP_eMoney_DimFact_Transaction)
emoney,gold_sql_dp_prod_we_emoney_dbo_emoney_customer_risk_assessment,eTM_CurrencyBalanceID,40,153,0,False,MEDIUM_OK,leave_alone,long-but-no-literals; nothing better,,0,0,knowledge/synapse/Wiki/eMoney_dbo/Tables/eMoney_Customer_Risk_Assessment.md,153,0,eTM currency balance identifier (FiatCurrencyBalances.Id). Primary key of the customer's eTM money account. (Tier 2 - SP_eMoney_Customer_Risk_Assessment),,eTM currency balance identifier (FiatCurrencyBalances.Id). Primary key of the customer's eTM money account. (Tier 2 — SP_eMoney_Customer_Risk_Assessment)
emoney,gold_sql_dp_prod_we_emoney_dbo_emoney_customer_risk_assessment,eTM_CurrencyBalanceCreateDate,41,147,1,False,MEDIUM_OK,leave_alone,medium; no clear win uc r=1,,0,0,knowledge/synapse/Wiki/eMoney_dbo/Tables/eMoney_Customer_Risk_Assessment.md,147,1,Date the eTM currency balance was created. Sourced from eMoney_Dim_Account.CurrencyBalanceCreateDate. (Tier 2 - SP_eMoney_Customer_Risk_Assessment),,Date the eTM currency balance was created. Sourced from eMoney_Dim_Account.CurrencyBalanceCreateDate. (Tier 2 — SP_eMoney_Customer_Risk_Assessment)
emoney,gold_sql_dp_prod_we_emoney_dbo_emoney_customer_risk_assessment,eTM_CurrencyBalanceStatus,42,170,1,False,RICH_OK,leave_alone,len=170 r=1,,0,0,knowledge/synapse/Wiki/eMoney_dbo/Tables/eMoney_Customer_Risk_Assessment.md,170,1,"Current status of the eTM currency balance (e.g., Active, Suspended). Sourced from eMoney_Dim_Account.CurrencyBalanceStatus. (Tier 2 - SP_eMoney_Customer_Risk_Assessment)",,"Current status of the eTM currency balance (e.g., Active, Suspended). Sourced from eMoney_Dim_Account.CurrencyBalanceStatus. (Tier 2 — SP_eMoney_Customer_Risk_Assessment)"
emoney,gold_sql_dp_prod_we_emoney_dbo_emoney_customer_risk_assessment,eTM_AccountID,43,131,0,False,MEDIUM_OK,leave_alone,medium; no clear win uc r=0,,0,0,knowledge/synapse/Wiki/eMoney_dbo/Tables/eMoney_Customer_Risk_Assessment.md,131,0,eTM fiat account identifier (FiatAccount.Id). Parent account of the currency balance. (Tier 2 - SP_eMoney_Customer_Risk_Assessment),,eTM fiat account identifier (FiatAccount.Id). Parent account of the currency balance. (Tier 2 — SP_eMoney_Customer_Risk_Assessment)
emoney,gold_sql_dp_prod_we_emoney_dbo_emoney_customer_risk_assessment,eTM_AccountCreateDate,44,135,1,False,MEDIUM_OK,leave_alone,medium; no clear win uc r=1,,0,0,knowledge/synapse/Wiki/eMoney_dbo/Tables/eMoney_Customer_Risk_Assessment.md,135,1,Date the eTM fiat account was created. Sourced from eMoney_Dim_Account.AccountCreateDate. (Tier 2 - SP_eMoney_Customer_Risk_Assessment),,Date the eTM fiat account was created. Sourced from eMoney_Dim_Account.AccountCreateDate. (Tier 2 — SP_eMoney_Customer_Risk_Assessment)
emoney,gold_sql_dp_prod_we_emoney_dbo_emoney_customer_risk_assessment,eTM_AccountStatus,45,166,1,False,RICH_OK,leave_alone,len=166 r=1,,0,0,knowledge/synapse/Wiki/eMoney_dbo/Tables/eMoney_Customer_Risk_Assessment.md,166,1,"Current lifecycle status of the eTM fiat account (e.g., Active, Deleted). Sourced from eMoney_Dim_Account.AccountStatus. (Tier 2 - SP_eMoney_Customer_Risk_Assessment)",,"Current lifecycle status of the eTM fiat account (e.g., Active, Deleted). Sourced from eMoney_Dim_Account.AccountStatus. (Tier 2 — SP_eMoney_Customer_Risk_Assessment)"
emoney,gold_sql_dp_prod_we_emoney_dbo_emoney_customer_risk_assessment,eTM_AccountProgram,46,140,1,False,MEDIUM_OK,leave_alone,medium; no clear win uc r=1,,0,0,knowledge/synapse/Wiki/eMoney_dbo/Tables/eMoney_Customer_Risk_Assessment.md,140,1,"eTM account programme type (e.g., iban, card). Sourced from eMoney_Dim_Account.AccountProgram. (Tier 2 - SP_eMoney_Customer_Risk_Assessment)",,"eTM account programme type (e.g., iban, card). Sourced from eMoney_Dim_Account.AccountProgram. (Tier 2 — SP_eMoney_Customer_Risk_Assessment)"
emoney,gold_sql_dp_prod_we_emoney_dbo_emoney_customer_risk_assessment,eTM_AccountSubProgram,47,171,1,False,RICH_OK,leave_alone,len=171 r=1,,0,0,knowledge/synapse/Wiki/eMoney_dbo/Tables/eMoney_Customer_Risk_Assessment.md,171,1,"eTM account sub-programme variant (e.g., IBAN EU Green, IBAN Standard UK). Sourced from eMoney_Dim_Account.AccountSubProgram. (Tier 2 - SP_eMoney_Customer_Risk_Assessment)",,"eTM account sub-programme variant (e.g., IBAN EU Green, IBAN Standard UK). Sourced from eMoney_Dim_Account.AccountSubProgram. (Tier 2 — SP_eMoney_Customer_Risk_Assessment)"
emoney,gold_sql_dp_prod_we_emoney_dbo_emoney_customer_risk_assessment,eTM_HasCard,48,145,1,False,MEDIUM_OK,leave_alone,medium; no clear win uc r=1,,0,0,knowledge/synapse/Wiki/eMoney_dbo/Tables/eMoney_Customer_Risk_Assessment.md,145,1,1 if the customer has an associated eTM card; 0 otherwise. Sourced from eMoney_Dim_Account.HasCard. (Tier 2 - SP_eMoney_Customer_Risk_Assessment),,1 if the customer has an associated eTM card; 0 otherwise. Sourced from eMoney_Dim_Account.HasCard. (Tier 2 — SP_eMoney_Customer_Risk_Assessment)
emoney,gold_sql_dp_prod_we_emoney_dbo_emoney_customer_risk_assessment,eTM_CardStatus,49,156,1,False,RICH_OK,leave_alone,len=156 r=1,,0,0,knowledge/synapse/Wiki/eMoney_dbo/Tables/eMoney_Customer_Risk_Assessment.md,156,1,"Current card status (e.g., Activated, Blocked). Sourced from eMoney_Dim_Account.CardStatus. NULL if HasCard=0. (Tier 2 - SP_eMoney_Customer_Risk_Assessment)",,"Current card status (e.g., Activated, Blocked). Sourced from eMoney_Dim_Account.CardStatus. NULL if HasCard=0. (Tier 2 — SP_eMoney_Customer_Risk_Assessment)"
emoney,gold_sql_dp_prod_we_emoney_dbo_emoney_customer_risk_assessment,eTM_ProviderHolderID,50,162,1,False,RICH_OK,leave_alone,len=162 r=1,,0,0,knowledge/synapse/Wiki/eMoney_dbo/Tables/eMoney_Customer_Risk_Assessment.md,162,1,Provider-side customer holder identifier (Tribe payment provider). Sourced from eMoney_Dim_Account.ProviderHolderID. (Tier 2 - SP_eMoney_Customer_Risk_Assessment),,Provider-side customer holder identifier (Tribe payment provider). Sourced from eMoney_Dim_Account.ProviderHolderID. (Tier 2 — SP_eMoney_Customer_Risk_Assessment)
emoney,gold_sql_dp_prod_we_emoney_dbo_emoney_customer_risk_assessment,eTM_FMI_Date,51,179,0,False,MEDIUM_OK,leave_alone,long-but-no-literals; nothing better,,0,0,knowledge/synapse/Wiki/eMoney_dbo/Tables/eMoney_Customer_Risk_Assessment.md,179,0,Date of the customer's first money-in (FMI) transaction on the eTM platform. Sourced from eMoney_Panel_FirstDates via AccountID JOIN. (Tier 2 - SP_eMoney_Customer_Risk_Assessment),,Date of the customer's first money-in (FMI) transaction on the eTM platform. Sourced from eMoney_Panel_FirstDates via AccountID JOIN. (Tier 2 — SP_eMoney_Customer_Risk_Assessment)
emoney,gold_sql_dp_prod_we_emoney_dbo_emoney_customer_risk_assessment,eTM_FMI_Source,52,150,1,False,MEDIUM_OK,leave_alone,medium; no clear win uc r=1,,0,0,knowledge/synapse/Wiki/eMoney_dbo/Tables/eMoney_Customer_Risk_Assessment.md,150,1,Transaction type (channel) of the first money-in event. Sourced from eMoney_Panel_FirstDates.FMI_Source. (Tier 2 - SP_eMoney_Customer_Risk_Assessment),,Transaction type (channel) of the first money-in event. Sourced from eMoney_Panel_FirstDates.FMI_Source. (Tier 2 — SP_eMoney_Customer_Risk_Assessment)
emoney,gold_sql_dp_prod_we_emoney_dbo_emoney_customer_risk_assessment,eTM_FMO_Date,53,170,1,False,RICH_OK,leave_alone,len=170 r=1,,0,0,knowledge/synapse/Wiki/eMoney_dbo/Tables/eMoney_Customer_Risk_Assessment.md,170,1,Date of the customer's first money-out (FMO) transaction on the eTM platform. Sourced from eMoney_Panel_FirstDates.FMO_Date. (Tier 2 - SP_eMoney_Customer_Risk_Assessment),,Date of the customer's first money-out (FMO) transaction on the eTM platform. Sourced from eMoney_Panel_FirstDates.FMO_Date. (Tier 2 — SP_eMoney_Customer_Risk_Assessment)
emoney,gold_sql_dp_prod_we_emoney_dbo_emoney_customer_risk_assessment,eTM_FMO_Target,54,151,1,False,RICH_OK,leave_alone,len=151 r=1,,0,0,knowledge/synapse/Wiki/eMoney_dbo/Tables/eMoney_Customer_Risk_Assessment.md,151,1,Transaction type (channel) of the first money-out event. Sourced from eMoney_Panel_FirstDates.FMO_Target. (Tier 2 - SP_eMoney_Customer_Risk_Assessment),,Transaction type (channel) of the first money-out event. Sourced from eMoney_Panel_FirstDates.FMO_Target. (Tier 2 — SP_eMoney_Customer_Risk_Assessment)
emoney,gold_sql_dp_prod_we_emoney_dbo_emoney_customer_risk_assessment,P1_Response,55,192,1,False,RICH_OK,leave_alone,len=192 r=1,,0,0,knowledge/synapse/Wiki/eMoney_dbo/Tables/eMoney_Customer_Risk_Assessment.md,192,1,Classification response description for P1 (Client Age). ResponseID = ClientAge integer. Matched from Fivetran classification table ParameterID=1. (Tier 2 - SP_eMoney_Customer_Risk_Assessment),,Classification response description for P1 (Client Age). ResponseID = ClientAge integer. Matched from Fivetran classification table ParameterID=1. (Tier 2 — SP_eMoney_Customer_Risk_Assessment)
emoney,gold_sql_dp_prod_we_emoney_dbo_emoney_customer_risk_assessment,P1_Risk,56,138,0,False,MEDIUM_OK,leave_alone,medium; no clear win uc r=0,,0,0,knowledge/synapse/Wiki/eMoney_dbo/Tables/eMoney_Customer_Risk_Assessment.md,138,0,Risk tier label for P1 (Client Age). Contributes P1_RiskID × P1_Weight to Risk_Final_Result. (Tier 2 - SP_eMoney_Customer_Risk_Assessment),,Risk tier label for P1 (Client Age). Contributes P1_RiskID × P1_Weight to Risk_Final_Result. (Tier 2 — SP_eMoney_Customer_Risk_Assessment)
emoney,gold_sql_dp_prod_we_emoney_dbo_emoney_customer_risk_assessment,P2_Response,57,179,1,False,RICH_OK,leave_alone,len=179 r=1,,0,0,knowledge/synapse/Wiki/eMoney_dbo/Tables/eMoney_Customer_Risk_Assessment.md,179,1,Classification response description for P2 (Address Country High Risk). ResponseID = CountryAddress_IsHRC (0/1/99999). ParameterID=2. (Tier 2 - SP_eMoney_Customer_Risk_Assessment),,Classification response description for P2 (Address Country High Risk). ResponseID = CountryAddress_IsHRC (0/1/99999). ParameterID=2. (Tier 2 — SP_eMoney_Customer_Risk_Assessment)
emoney,gold_sql_dp_prod_we_emoney_dbo_emoney_customer_risk_assessment,P2_Risk,58,153,0,False,MEDIUM_OK,leave_alone,long-but-no-literals; nothing better,,0,0,knowledge/synapse/Wiki/eMoney_dbo/Tables/eMoney_Customer_Risk_Assessment.md,153,0,Risk tier label for P2 (Address Country High Risk). Contributes P2_RiskID × P2_Weight to Risk_Final_Result. (Tier 2 - SP_eMoney_Customer_Risk_Assessment),,Risk tier label for P2 (Address Country High Risk). Contributes P2_RiskID × P2_Weight to Risk_Final_Result. (Tier 2 — SP_eMoney_Customer_Risk_Assessment)
emoney,gold_sql_dp_prod_we_emoney_dbo_emoney_customer_risk_assessment,P3_Response,59,175,1,False,RICH_OK,leave_alone,len=175 r=1,,0,0,knowledge/synapse/Wiki/eMoney_dbo/Tables/eMoney_Customer_Risk_Assessment.md,175,1,Classification response description for P3 (Citizenship Country High Risk). ResponseID = CountryCitizenship_IsHRC. ParameterID=3. (Tier 2 - SP_eMoney_Customer_Risk_Assessment),,Classification response description for P3 (Citizenship Country High Risk). ResponseID = CountryCitizenship_IsHRC. ParameterID=3. (Tier 2 — SP_eMoney_Customer_Risk_Assessment)
emoney,gold_sql_dp_prod_we_emoney_dbo_emoney_customer_risk_assessment,P3_Risk,60,157,0,False,MEDIUM_OK,leave_alone,long-but-no-literals; nothing better,,0,0,knowledge/synapse/Wiki/eMoney_dbo/Tables/eMoney_Customer_Risk_Assessment.md,157,0,Risk tier label for P3 (Citizenship Country High Risk). Contributes P3_RiskID × P3_Weight to Risk_Final_Result. (Tier 2 - SP_eMoney_Customer_Risk_Assessment),,Risk tier label for P3 (Citizenship Country High Risk). Contributes P3_RiskID × P3_Weight to Risk_Final_Result. (Tier 2 — SP_eMoney_Customer_Risk_Assessment)
emoney,gold_sql_dp_prod_we_emoney_dbo_emoney_customer_risk_assessment,P4_Response,61,170,1,False,RICH_OK,leave_alone,len=170 r=1,,0,0,knowledge/synapse/Wiki/eMoney_dbo/Tables/eMoney_Customer_Risk_Assessment.md,170,1,Classification response description for P4 (Place of Birth Country High Risk). ResponseID = CountryPOB_IsHRC. ParameterID=4. (Tier 2 - SP_eMoney_Customer_Risk_Assessment),,Classification response description for P4 (Place of Birth Country High Risk). ResponseID = CountryPOB_IsHRC. ParameterID=4. (Tier 2 — SP_eMoney_Customer_Risk_Assessment)
emoney,gold_sql_dp_prod_we_emoney_dbo_emoney_customer_risk_assessment,P4_Risk,62,160,0,False,MEDIUM_OK,leave_alone,long-but-no-literals; nothing better,,0,0,knowledge/synapse/Wiki/eMoney_dbo/Tables/eMoney_Customer_Risk_Assessment.md,160,0,Risk tier label for P4 (Place of Birth Country High Risk). Contributes P4_RiskID × P4_Weight to Risk_Final_Result. (Tier 2 - SP_eMoney_Customer_Risk_Assessment),,Risk tier label for P4 (Place of Birth Country High Risk). Contributes P4_RiskID × P4_Weight to Risk_Final_Result. (Tier 2 — SP_eMoney_Customer_Risk_Assessment)
emoney,gold_sql_dp_prod_we_emoney_dbo_emoney_customer_risk_assessment,P5_Response,63,157,1,False,RICH_OK,leave_alone,len=157 r=1,,0,0,knowledge/synapse/Wiki/eMoney_dbo/Tables/eMoney_Customer_Risk_Assessment.md,157,1,Classification response description for P5 (Annual Income - KYC Q10). ResponseID = Q10_AnswerID. ParameterID=5. (Tier 2 - SP_eMoney_Customer_Risk_Assessment),,Classification response description for P5 (Annual Income — KYC Q10). ResponseID = Q10_AnswerID. ParameterID=5. (Tier 2 — SP_eMoney_Customer_Risk_Assessment)
emoney,gold_sql_dp_prod_we_emoney_dbo_emoney_customer_risk_assessment,P5_Risk,64,141,0,False,MEDIUM_OK,leave_alone,medium; no clear win uc r=0,,0,0,knowledge/synapse/Wiki/eMoney_dbo/Tables/eMoney_Customer_Risk_Assessment.md,141,0,Risk tier label for P5 (Annual Income). Contributes P5_RiskID × P5_Weight to Risk_Final_Result. (Tier 2 - SP_eMoney_Customer_Risk_Assessment),,Risk tier label for P5 (Annual Income). Contributes P5_RiskID × P5_Weight to Risk_Final_Result. (Tier 2 — SP_eMoney_Customer_Risk_Assessment)
emoney,gold_sql_dp_prod_we_emoney_dbo_emoney_customer_risk_assessment,P6_Response,65,156,1,False,RICH_OK,leave_alone,len=156 r=1,,0,0,knowledge/synapse/Wiki/eMoney_dbo/Tables/eMoney_Customer_Risk_Assessment.md,156,1,Classification response description for P6 (Total Assets - KYC Q11). ResponseID = Q11_AnswerID. ParameterID=6. (Tier 2 - SP_eMoney_Customer_Risk_Assessment),,Classification response description for P6 (Total Assets — KYC Q11). ResponseID = Q11_AnswerID. ParameterID=6. (Tier 2 — SP_eMoney_Customer_Risk_Assessment)
emoney,gold_sql_dp_prod_we_emoney_dbo_emoney_customer_risk_assessment,P6_Risk,66,140,0,False,MEDIUM_OK,leave_alone,medium; no clear win uc r=0,,0,0,knowledge/synapse/Wiki/eMoney_dbo/Tables/eMoney_Customer_Risk_Assessment.md,140,0,Risk tier label for P6 (Total Assets). Contributes P6_RiskID × P6_Weight to Risk_Final_Result. (Tier 2 - SP_eMoney_Customer_Risk_Assessment),,Risk tier label for P6 (Total Assets). Contributes P6_RiskID × P6_Weight to Risk_Final_Result. (Tier 2 — SP_eMoney_Customer_Risk_Assessment)
emoney,gold_sql_dp_prod_we_emoney_dbo_emoney_customer_risk_assessment,P7_Response,67,169,1,False,RICH_OK,leave_alone,len=169 r=1,,0,0,knowledge/synapse/Wiki/eMoney_dbo/Tables/eMoney_Customer_Risk_Assessment.md,169,1,Classification response description for P7 (Planned Investment Amount - KYC Q14). ResponseID = Q14_AnswerID. ParameterID=7. (Tier 2 - SP_eMoney_Customer_Risk_Assessment),,Classification response description for P7 (Planned Investment Amount — KYC Q14). ResponseID = Q14_AnswerID. ParameterID=7. (Tier 2 — SP_eMoney_Customer_Risk_Assessment)
emoney,gold_sql_dp_prod_we_emoney_dbo_emoney_customer_risk_assessment,P7_Risk,68,153,0,False,MEDIUM_OK,leave_alone,long-but-no-literals; nothing better,,0,0,knowledge/synapse/Wiki/eMoney_dbo/Tables/eMoney_Customer_Risk_Assessment.md,153,0,Risk tier label for P7 (Planned Investment Amount). Contributes P7_RiskID × P7_Weight to Risk_Final_Result. (Tier 2 - SP_eMoney_Customer_Risk_Assessment),,Risk tier label for P7 (Planned Investment Amount). Contributes P7_RiskID × P7_Weight to Risk_Final_Result. (Tier 2 — SP_eMoney_Customer_Risk_Assessment)
emoney,gold_sql_dp_prod_we_emoney_dbo_emoney_customer_risk_assessment,P8_Response,69,165,1,False,RICH_OK,leave_alone,len=165 r=1,,0,0,knowledge/synapse/Wiki/eMoney_dbo/Tables/eMoney_Customer_Risk_Assessment.md,165,1,Classification response description for P8 (Main Source of Income - KYC Q15). ResponseID = Q15_AnswerID. ParameterID=8. (Tier 2 - SP_eMoney_Customer_Risk_Assessment),,Classification response description for P8 (Main Source of Income — KYC Q15). ResponseID = Q15_AnswerID. ParameterID=8. (Tier 2 — SP_eMoney_Customer_Risk_Assessment)
emoney,gold_sql_dp_prod_we_emoney_dbo_emoney_customer_risk_assessment,P8_Risk,70,149,0,False,MEDIUM_OK,leave_alone,medium; no clear win uc r=0,,0,0,knowledge/synapse/Wiki/eMoney_dbo/Tables/eMoney_Customer_Risk_Assessment.md,149,0,Risk tier label for P8 (Main Source of Income). Contributes P8_RiskID × P8_Weight to Risk_Final_Result. (Tier 2 - SP_eMoney_Customer_Risk_Assessment),,Risk tier label for P8 (Main Source of Income). Contributes P8_RiskID × P8_Weight to Risk_Final_Result. (Tier 2 — SP_eMoney_Customer_Risk_Assessment)
emoney,gold_sql_dp_prod_we_emoney_dbo_emoney_customer_risk_assessment,P9_Response,71,163,1,False,RICH_OK,leave_alone,len=163 r=1,,0,0,knowledge/synapse/Wiki/eMoney_dbo/Tables/eMoney_Customer_Risk_Assessment.md,163,1,Classification response description for P9 (Occupation Category - KYC Q18). ResponseID = Q18_AnswerID. ParameterID=9. (Tier 2 - SP_eMoney_Customer_Risk_Assessment),,Classification response description for P9 (Occupation Category — KYC Q18). ResponseID = Q18_AnswerID. ParameterID=9. (Tier 2 — SP_eMoney_Customer_Risk_Assessment)
emoney,gold_sql_dp_prod_we_emoney_dbo_emoney_customer_risk_assessment,P9_Risk,72,147,0,False,MEDIUM_OK,leave_alone,medium; no clear win uc r=0,,0,0,knowledge/synapse/Wiki/eMoney_dbo/Tables/eMoney_Customer_Risk_Assessment.md,147,0,Risk tier label for P9 (Occupation Category). Contributes P9_RiskID × P9_Weight to Risk_Final_Result. (Tier 2 - SP_eMoney_Customer_Risk_Assessment),,Risk tier label for P9 (Occupation Category). Contributes P9_RiskID × P9_Weight to Risk_Final_Result. (Tier 2 — SP_eMoney_Customer_Risk_Assessment)
emoney,gold_sql_dp_prod_we_emoney_dbo_emoney_customer_risk_assessment,P10_Response,73,230,0,False,MEDIUM_OK,leave_alone,long-but-no-literals; nothing better,,0,0,knowledge/synapse/Wiki/eMoney_dbo/Tables/eMoney_Customer_Risk_Assessment.md,230,0,ALWAYS NULL. Parameter 10 (KYC Q46 Citizenship By Investment Program) was permanently cancelled. P10_RiskID=0 and P10_Weight=0; this parameter contributes nothing to Risk_Final_Result. (Tier 2 - SP_eMoney_Customer_Risk_Assessment),,ALWAYS NULL. Parameter 10 (KYC Q46 Citizenship By Investment Program) was permanently cancelled. P10_RiskID=0 and P10_Weight=0; this parameter contributes nothing to Risk_Final_Result. (Tier 2 — SP_eMoney_Customer_Risk_Assessment)
emoney,gold_sql_dp_prod_we_emoney_dbo_emoney_customer_risk_assessment,P10_Risk,74,107,0,False,MEDIUM_OK,leave_alone,medium; no clear win uc r=0,,0,0,knowledge/synapse/Wiki/eMoney_dbo/Tables/eMoney_Customer_Risk_Assessment.md,107,0,ALWAYS NULL. P10 is permanently cancelled - see P10_Response. (Tier 2 - SP_eMoney_Customer_Risk_Assessment),,ALWAYS NULL. P10 is permanently cancelled — see P10_Response. (Tier 2 — SP_eMoney_Customer_Risk_Assessment)
emoney,gold_sql_dp_prod_we_emoney_dbo_emoney_customer_risk_assessment,P11_Response,75,197,1,False,RICH_OK,leave_alone,len=197 r=1,,0,0,knowledge/synapse/Wiki/eMoney_dbo/Tables/eMoney_Customer_Risk_Assessment.md,197,1,Classification response description for P11 (Business Duration as eToro depositor). ResponseID = BusinessDuration bucket (99999/1/2/3). ParameterID=11. (Tier 2 - SP_eMoney_Customer_Risk_Assessment),,Classification response description for P11 (Business Duration as eToro depositor). ResponseID = BusinessDuration bucket (99999/1/2/3). ParameterID=11. (Tier 2 — SP_eMoney_Customer_Risk_Assessment)
emoney,gold_sql_dp_prod_we_emoney_dbo_emoney_customer_risk_assessment,P11_Risk,76,148,0,False,MEDIUM_OK,leave_alone,medium; no clear win uc r=0,,0,0,knowledge/synapse/Wiki/eMoney_dbo/Tables/eMoney_Customer_Risk_Assessment.md,148,0,Risk tier label for P11 (Business Duration). Contributes P11_RiskID × P11_Weight to Risk_Final_Result. (Tier 2 - SP_eMoney_Customer_Risk_Assessment),,Risk tier label for P11 (Business Duration). Contributes P11_RiskID × P11_Weight to Risk_Final_Result. (Tier 2 — SP_eMoney_Customer_Risk_Assessment)
emoney,gold_sql_dp_prod_we_emoney_dbo_emoney_customer_risk_assessment,P12_Response,77,235,1,False,RICH_OK,leave_alone,len=235 r=1,,0,0,knowledge/synapse/Wiki/eMoney_dbo/Tables/eMoney_Customer_Risk_Assessment.md,233,1,"Classification response description for P12 (Source of Income Document). ResponseID: 1=document provided, 2=absent with IBAN MoneyIn <= 50K, 3=absent with IBAN MoneyIn >50K. ParameterID=12. (Tier 2 - SP_eMoney_Customer_Risk_Assessment)",,"Classification response description for P12 (Source of Income Document). ResponseID: 1=document provided, 2=absent with IBAN MoneyIn ≤50K, 3=absent with IBAN MoneyIn >50K. ParameterID=12. (Tier 2 — SP_eMoney_Customer_Risk_Assessment)"
emoney,gold_sql_dp_prod_we_emoney_dbo_emoney_customer_risk_assessment,P12_Risk,78,156,0,False,MEDIUM_OK,leave_alone,long-but-no-literals; nothing better,,0,0,knowledge/synapse/Wiki/eMoney_dbo/Tables/eMoney_Customer_Risk_Assessment.md,156,0,Risk tier label for P12 (Source of Income Document). Contributes P12_RiskID × P12_Weight to Risk_Final_Result. (Tier 2 - SP_eMoney_Customer_Risk_Assessment),,Risk tier label for P12 (Source of Income Document). Contributes P12_RiskID × P12_Weight to Risk_Final_Result. (Tier 2 — SP_eMoney_Customer_Risk_Assessment)
emoney,gold_sql_dp_prod_we_emoney_dbo_emoney_customer_risk_assessment,P13_Response,79,217,1,False,RICH_OK,leave_alone,len=217 r=1,,0,0,knowledge/synapse/Wiki/eMoney_dbo/Tables/eMoney_Customer_Risk_Assessment.md,217,1,"Classification response description for P13 (Selfie Verification Document). ResponseID: 1=selfie provided (DocType 15 or 18, no rejection), 0=not provided. ParameterID=13. (Tier 2 - SP_eMoney_Customer_Risk_Assessment)",,"Classification response description for P13 (Selfie Verification Document). ResponseID: 1=selfie provided (DocType 15 or 18, no rejection), 0=not provided. ParameterID=13. (Tier 2 — SP_eMoney_Customer_Risk_Assessment)"
emoney,gold_sql_dp_prod_we_emoney_dbo_emoney_customer_risk_assessment,P13_Risk,80,150,0,False,MEDIUM_OK,leave_alone,medium; no clear win uc r=0,,0,0,knowledge/synapse/Wiki/eMoney_dbo/Tables/eMoney_Customer_Risk_Assessment.md,150,0,Risk tier label for P13 (Selfie Verification). Contributes P13_RiskID × P13_Weight to Risk_Final_Result. (Tier 2 - SP_eMoney_Customer_Risk_Assessment),,Risk tier label for P13 (Selfie Verification). Contributes P13_RiskID × P13_Weight to Risk_Final_Result. (Tier 2 — SP_eMoney_Customer_Risk_Assessment)
emoney,gold_sql_dp_prod_we_emoney_dbo_emoney_customer_risk_assessment,P14_Response,81,179,1,False,RICH_OK,leave_alone,len=179 r=1,,0,0,knowledge/synapse/Wiki/eMoney_dbo/Tables/eMoney_Customer_Risk_Assessment.md,176,1,Classification response description for P14 (AML Screening Status). ResponseID = ScreeningStatusID (ISNULL -> 99999). ParameterID=14. (Tier 2 - SP_eMoney_Customer_Risk_Assessment),,Classification response description for P14 (AML Screening Status). ResponseID = ScreeningStatusID (ISNULL→99999). ParameterID=14. (Tier 2 — SP_eMoney_Customer_Risk_Assessment)
emoney,gold_sql_dp_prod_we_emoney_dbo_emoney_customer_risk_assessment,P14_Risk,82,147,0,False,MEDIUM_OK,leave_alone,medium; no clear win uc r=0,,0,0,knowledge/synapse/Wiki/eMoney_dbo/Tables/eMoney_Customer_Risk_Assessment.md,147,0,Risk tier label for P14 (Screening Status). Contributes P14_RiskID × P14_Weight to Risk_Final_Result. (Tier 2 - SP_eMoney_Customer_Risk_Assessment),,Risk tier label for P14 (Screening Status). Contributes P14_RiskID × P14_Weight to Risk_Final_Result. (Tier 2 — SP_eMoney_Customer_Risk_Assessment)
emoney,gold_sql_dp_prod_we_emoney_dbo_emoney_customer_risk_assessment,P15_Response,83,196,1,False,RICH_OK,leave_alone,len=196 r=1,,0,0,knowledge/synapse/Wiki/eMoney_dbo/Tables/eMoney_Customer_Risk_Assessment.md,193,1,Classification response description for P15 (Electronic Verification / EV Match Status). ResponseID = EvMatchStatus (ISNULL -> 99999). ParameterID=15. (Tier 2 - SP_eMoney_Customer_Risk_Assessment),,Classification response description for P15 (Electronic Verification / EV Match Status). ResponseID = EvMatchStatus (ISNULL→99999). ParameterID=15. (Tier 2 — SP_eMoney_Customer_Risk_Assessment)
emoney,gold_sql_dp_prod_we_emoney_dbo_emoney_customer_risk_assessment,P15_Risk,84,154,0,False,MEDIUM_OK,leave_alone,long-but-no-literals; nothing better,,0,0,knowledge/synapse/Wiki/eMoney_dbo/Tables/eMoney_Customer_Risk_Assessment.md,154,0,Risk tier label for P15 (Electronic Verification). Contributes P15_RiskID × P15_Weight to Risk_Final_Result. (Tier 2 - SP_eMoney_Customer_Risk_Assessment),,Risk tier label for P15 (Electronic Verification). Contributes P15_RiskID × P15_Weight to Risk_Final_Result. (Tier 2 — SP_eMoney_Customer_Risk_Assessment)
