schema,table,column,ordinal,wiki_path,wiki_len,wiki_rich,proposed_comment
dwh,gold_sql_dp_prod_we_dwh_dbo_fact_customerunrealized_pnl_userapi,StocksPositionPnL,5,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_CustomerUnrealized_PnL_UserAPI.md,107,0,Unrealized PnL from stock positions (both CFD and real). (Tier 2 — Fact_CustomerUnrealized_PnL passthrough)
dwh,gold_sql_dp_prod_we_dwh_dbo_fact_customerunrealized_pnl_userapi,TransURPnL,7,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_CustomerUnrealized_PnL_UserAPI.md,272,0,"Translated unrealized PnL — aligns with portfolio unrealized equity / open-position P&L reporting; internal DB Scripts list this table beside equity snapshot objects for downstream services. (Tier 4 — Confluence, Portfolio Value (formerly known as Equity on the platform))"
dwh,gold_sql_dp_prod_we_dwh_dbo_fact_customerunrealized_pnl_userapi,StandardDeviation,8,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_CustomerUnrealized_PnL_UserAPI.md,141,0,Portfolio-level risk metric — standard deviation of returns computed using instrument correlations. (Tier 2 — SP_Fact_CustomerUnrealized_PnL)
dwh,gold_sql_dp_prod_we_dwh_dbo_fact_customerunrealized_pnl_userapi,CommissionOnOpen,9,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_CustomerUnrealized_PnL_UserAPI.md,150,0,Total commission charged on currently open positions (partial — excluding already-closed portions). (Tier 2 — Fact_CustomerUnrealized_PnL passthrough)
dwh,gold_sql_dp_prod_we_dwh_dbo_fact_customerunrealized_pnl_userapi,MirrorStocksPositionPnL,10,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_CustomerUnrealized_PnL_UserAPI.md,127,0,Unrealized PnL from copy trading stock positions. Subset of CopyPositionPnL. (Tier 2 — Fact_CustomerUnrealized_PnL passthrough)
dwh,gold_sql_dp_prod_we_dwh_dbo_fact_customerunrealized_pnl_userapi,CryptoPositionPnL,11,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_CustomerUnrealized_PnL_UserAPI.md,107,0,Total unrealized PnL from crypto positions (CFD + real). (Tier 2 — Fact_CustomerUnrealized_PnL passthrough)
dwh,gold_sql_dp_prod_we_dwh_dbo_fact_customerunrealized_pnl_userapi,ManualCryptoPositionPnL,12,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_CustomerUnrealized_PnL_UserAPI.md,104,0,Unrealized PnL from manually opened crypto positions. (Tier 2 — Fact_CustomerUnrealized_PnL passthrough)
dwh,gold_sql_dp_prod_we_dwh_dbo_fact_customerunrealized_pnl_userapi,CopyCryptoPositionPnL,13,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_CustomerUnrealized_PnL_UserAPI.md,101,0,Unrealized PnL from copy trading crypto positions. (Tier 2 — Fact_CustomerUnrealized_PnL passthrough)
dwh,gold_sql_dp_prod_we_dwh_dbo_fact_customerunrealized_pnl_userapi,CopyFundPnL,14,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_CustomerUnrealized_PnL_UserAPI.md,104,0,Unrealized PnL from Smart Portfolio (fund) positions. (Tier 2 — Fact_CustomerUnrealized_PnL passthrough)
dwh,gold_sql_dp_prod_we_dwh_dbo_fact_customerunrealized_pnl_userapi,FullCommissionOnOpen,15,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_CustomerUnrealized_PnL_UserAPI.md,146,0,Full commission on open positions including the portions from already-closed partial positions. (Tier 2 — Fact_CustomerUnrealized_PnL passthrough)
dwh,gold_sql_dp_prod_we_dwh_dbo_fact_customerunrealized_pnl_userapi,Notional,17,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_CustomerUnrealized_PnL_UserAPI.md,120,0,Notional value — total gross position value across all asset classes. (Tier 2 — Fact_CustomerUnrealized_PnL passthrough)
dwh,gold_sql_dp_prod_we_dwh_dbo_fact_customerunrealized_pnl_userapi,NOP_Crypto,18,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_CustomerUnrealized_PnL_UserAPI.md,95,0,Net Open Position for crypto positions only. (Tier 2 — Fact_CustomerUnrealized_PnL passthrough)
dwh,gold_sql_dp_prod_we_dwh_dbo_fact_customerunrealized_pnl_userapi,Notional_Crypto,19,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_CustomerUnrealized_PnL_UserAPI.md,92,0,Notional value for crypto positions only. (Tier 2 — Fact_CustomerUnrealized_PnL passthrough)
dwh,gold_sql_dp_prod_we_dwh_dbo_fact_customerunrealized_pnl_userapi,NOP_CFD,20,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_CustomerUnrealized_PnL_UserAPI.md,92,0,Net Open Position for CFD positions only. (Tier 2 — Fact_CustomerUnrealized_PnL passthrough)
dwh,gold_sql_dp_prod_we_dwh_dbo_fact_customerunrealized_pnl_userapi,Notional_CFD,21,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_CustomerUnrealized_PnL_UserAPI.md,89,0,Notional value for CFD positions only. (Tier 2 — Fact_CustomerUnrealized_PnL passthrough)
dwh,gold_sql_dp_prod_we_dwh_dbo_fact_customerunrealized_pnl_userapi,NOP_Crypto_CFD,22,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_CustomerUnrealized_PnL_UserAPI.md,117,0,Net Open Position for crypto CFD positions (crypto traded as CFD). (Tier 2 — Fact_CustomerUnrealized_PnL passthrough)
dwh,gold_sql_dp_prod_we_dwh_dbo_fact_customerunrealized_pnl_userapi,Notional_Crypto_CFD,23,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_CustomerUnrealized_PnL_UserAPI.md,91,0,Notional value for crypto CFD positions. (Tier 2 — Fact_CustomerUnrealized_PnL passthrough)
dwh,gold_sql_dp_prod_we_dwh_dbo_fact_customerunrealized_pnl_userapi,CommissionByUnits,24,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_CustomerUnrealized_PnL_UserAPI.md,96,0,Commission calculated per unit (share-based). (Tier 2 — Fact_CustomerUnrealized_PnL passthrough)
dwh,gold_sql_dp_prod_we_dwh_dbo_fact_customerunrealized_pnl_userapi,FullCommissionByUnits,25,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_CustomerUnrealized_PnL_UserAPI.md,109,0,Full commission per unit including partial-close portions. (Tier 2 — Fact_CustomerUnrealized_PnL passthrough)
dwh,gold_sql_dp_prod_we_dwh_dbo_fact_customerunrealized_pnl_userapi,NOP_Stock,26,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_CustomerUnrealized_PnL_UserAPI.md,102,0,Net Open Position for stock positions (real + CFD). (Tier 2 — Fact_CustomerUnrealized_PnL passthrough)
dwh,gold_sql_dp_prod_we_dwh_dbo_fact_customerunrealized_pnl_userapi,Notional_Stock,27,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_CustomerUnrealized_PnL_UserAPI.md,86,0,Notional value for stock positions. (Tier 2 — Fact_CustomerUnrealized_PnL passthrough)
dwh,gold_sql_dp_prod_we_dwh_dbo_fact_customerunrealized_pnl_userapi,NOP_Stock_CFD,28,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_CustomerUnrealized_PnL_UserAPI.md,98,0,Net Open Position for stock CFD positions only. (Tier 2 — Fact_CustomerUnrealized_PnL passthrough)
dwh,gold_sql_dp_prod_we_dwh_dbo_fact_customerunrealized_pnl_userapi,Notional_Stock_CFD,29,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_CustomerUnrealized_PnL_UserAPI.md,95,0,Notional value for stock CFD positions only. (Tier 2 — Fact_CustomerUnrealized_PnL passthrough)
dwh,gold_sql_dp_prod_we_dwh_dbo_fact_customerunrealized_pnl_userapi,PositionPnLStocksReal,30,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_CustomerUnrealized_PnL_UserAPI.md,107,0,Unrealized PnL from real (non-CFD) stock positions only. (Tier 2 — Fact_CustomerUnrealized_PnL passthrough)
dwh,gold_sql_dp_prod_we_dwh_dbo_fact_customerunrealized_pnl_userapi,PositionPnLCryptoReal,31,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_CustomerUnrealized_PnL_UserAPI.md,108,0,Unrealized PnL from real (non-CFD) crypto positions only. (Tier 2 — Fact_CustomerUnrealized_PnL passthrough)
dwh,gold_sql_dp_prod_we_dwh_dbo_fact_customerunrealized_pnl_userapi,FullCommissionByUnitsStocksReal,32,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_CustomerUnrealized_PnL_UserAPI.md,101,0,Full commission per unit for real stock positions. (Tier 2 — Fact_CustomerUnrealized_PnL passthrough)
dwh,gold_sql_dp_prod_we_dwh_dbo_fact_customerunrealized_pnl_userapi,FullCommissionByUnitsCryptoReal,33,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_CustomerUnrealized_PnL_UserAPI.md,102,0,Full commission per unit for real crypto positions. (Tier 2 — Fact_CustomerUnrealized_PnL passthrough)
dwh,gold_sql_dp_prod_we_dwh_dbo_fact_snapshotcustomer,GCID,0,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_SnapshotCustomer.md,238,0,"Global Customer ID — the cross-platform identifier linking RealCID to demo and external systems. Source: Ext_FSC_Real_Customer_Customer (primary), Ext_Dim_Customer_CustomerIdentification_DLT (fallback). (Tier 2 - SP_Fact_SnapshotCustomer)"
dwh,gold_sql_dp_prod_we_dwh_dbo_fact_snapshotcustomer,RealCID,1,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_SnapshotCustomer.md,194,0,Real (funded) customer ID. Hash distribution key. The primary customer identifier in the DWH ecosystem. FK to Dim_Customer (if exists). 46.4M distinct values. (Tier 2 - SP_Fact_SnapshotCustomer)
dwh,gold_sql_dp_prod_we_dwh_dbo_fact_snapshotcustomer,DemoCID,2,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_SnapshotCustomer.md,257,0,[UNVERIFIED] Demo account customer ID linked to this real customer. NOT populated by current SP_Fact_SnapshotCustomer — legacy column from original SCD2 design. Value is DEFAULT NULL/0 for all rows created post-schema-migration. (Tier 4 - inferred from DDL)
dwh,gold_sql_dp_prod_we_dwh_dbo_fact_snapshotcustomer,CustomerChangeTypeID,3,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_SnapshotCustomer.md,224,0,"[UNVERIFIED] Legacy: type of change that created this snapshot row (e.g., 1=CountryID, 2=LabelID). NOT populated by current SP — retained for backward compatibility. FK to Dim_CustomerChangeType. (Tier 4 - inferred from DDL)"
dwh,gold_sql_dp_prod_we_dwh_dbo_fact_snapshotcustomer,CurentValue,4,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_SnapshotCustomer.md,190,0,"[UNVERIFIED] Legacy: the current value of the changed attribute (used with CustomerChangeTypeID). NOT populated by current SP. Column name has a typo (""Curent""). (Tier 4 - inferred from DDL)"
dwh,gold_sql_dp_prod_we_dwh_dbo_fact_snapshotcustomer,PreviousValue,5,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_SnapshotCustomer.md,123,0,[UNVERIFIED] Legacy: the previous value of the changed attribute. NOT populated by current SP. (Tier 4 - inferred from DDL)
dwh,gold_sql_dp_prod_we_dwh_dbo_fact_snapshotcustomer,CountryID,6,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_SnapshotCustomer.md,220,2,Customer's registered country. DEFAULT 0. Source: Ext_FSC_Real_Customer_Customer.CountryID (CC). FK to Dim_Country. Key filter for valid customer segmentation (CountryID=250 excluded). (Tier 2 - SP_Fact_SnapshotCustomer)
dwh,gold_sql_dp_prod_we_dwh_dbo_fact_snapshotcustomer,LabelID,7,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_SnapshotCustomer.md,247,1,"Brand/label associated with the customer (e.g., eToro UK, eToro Australia). DEFAULT 0. Source: Ext_FSC_Real_Customer_Customer.LabelID (CC). FK to Dim_Label. Labels 26 and 30 excluded from valid customer segment. (Tier 2 - SP_Fact_SnapshotCustomer)"
dwh,gold_sql_dp_prod_we_dwh_dbo_fact_snapshotcustomer,LanguageID,8,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_SnapshotCustomer.md,163,1,Customer's preferred interface language. DEFAULT 0. Source: Ext_FSC_Real_Customer_Customer.LanguageID (CC). FK to Dim_Language. (Tier 2 - SP_Fact_SnapshotCustomer)
dwh,gold_sql_dp_prod_we_dwh_dbo_fact_snapshotcustomer,VerificationLevelID,9,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_SnapshotCustomer.md,183,1,KYC (Know Your Customer) verification level. DEFAULT -1. Source: Ext_FSC_BackOffice_Customer.VerificationLevelID (BO). FK to Dim_VerificationLevel. (Tier 2 - SP_Fact_SnapshotCustomer)
dwh,gold_sql_dp_prod_we_dwh_dbo_fact_snapshotcustomer,DocsOK,10,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_SnapshotCustomer.md,121,0,[UNVERIFIED] Legacy: documents verified flag (1=OK). NOT populated by current SP. DEFAULT 0. (Tier 4 - inferred from DDL)
dwh,gold_sql_dp_prod_we_dwh_dbo_fact_snapshotcustomer,PlayerStatusID,11,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_SnapshotCustomer.md,190,1,"Customer lifecycle status (e.g., Active, Blocked, Pending). DEFAULT 0. Source: Ext_FSC_Real_Customer_Customer.PlayerStatusID (CC). FK to Dim_PlayerStatus. (Tier 2 - SP_Fact_SnapshotCustomer)"
dwh,gold_sql_dp_prod_we_dwh_dbo_fact_snapshotcustomer,Bankruptcy,12,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_SnapshotCustomer.md,106,0,[UNVERIFIED] Legacy: bankruptcy flag. NOT populated by current SP. DEFAULT 0. (Tier 4 - inferred from DDL)
dwh,gold_sql_dp_prod_we_dwh_dbo_fact_snapshotcustomer,RiskStatusID,13,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_SnapshotCustomer.md,156,1,Customer risk assessment status. DEFAULT 0. Source: Ext_FSC_BackOffice_Customer.RiskStatusID (BO). FK to Dim_RiskStatus. (Tier 2 - SP_Fact_SnapshotCustomer)
dwh,gold_sql_dp_prod_we_dwh_dbo_fact_snapshotcustomer,RiskClassificationID,14,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_SnapshotCustomer.md,180,1,Risk classification tier for compliance. DEFAULT 0. Source: Ext_FSC_BackOffice_Customer.RiskClassificationID (BO). FK to Dim_RiskClassification. (Tier 2 - SP_Fact_SnapshotCustomer)
dwh,gold_sql_dp_prod_we_dwh_dbo_fact_snapshotcustomer,CommunicationLanguageID,15,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_SnapshotCustomer.md,206,1,Preferred communication language (may differ from interface language). DEFAULT 0. Source: Ext_FSC_Real_Customer_Customer.CommunicationLanguageID (CC). FK to Dim_Language. (Tier 2 - SP_Fact_SnapshotCustomer)
dwh,gold_sql_dp_prod_we_dwh_dbo_fact_snapshotcustomer,PremiumAccount,16,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_SnapshotCustomer.md,111,0,[UNVERIFIED] Legacy: premium account flag. NOT populated by current SP. DEFAULT 0. (Tier 4 - inferred from DDL)
dwh,gold_sql_dp_prod_we_dwh_dbo_fact_snapshotcustomer,Evangelist,17,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_SnapshotCustomer.md,124,0,[UNVERIFIED] Legacy: evangelist/ambassador status flag. NOT populated by current SP. DEFAULT 0. (Tier 4 - inferred from DDL)
dwh,gold_sql_dp_prod_we_dwh_dbo_fact_snapshotcustomer,GuruStatusID,18,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_SnapshotCustomer.md,163,1,Popular Investor (Guru) program status. DEFAULT 0. Source: Ext_FSC_BackOffice_Customer.GuruStatusID (BO). FK to Dim_GuruStatus. (Tier 2 - SP_Fact_SnapshotCustomer)
dwh,gold_sql_dp_prod_we_dwh_dbo_fact_snapshotcustomer,UpdateDate,19,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_SnapshotCustomer.md,171,0,DWH load timestamp. Set to GETDATE() at ETL execution. Not the customer event date. DEFAULT 0 (DDL default is 0 but SP sets GETDATE()). (Tier 2 - SP_Fact_SnapshotCustomer)
dwh,gold_sql_dp_prod_we_dwh_dbo_fact_snapshotcustomer,RegulationID,20,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_SnapshotCustomer.md,211,1,Customer's assigned regulatory jurisdiction. DEFAULT 0. Sourced from Ext_FSC_BackOffice_RegulationChangeLog.ToRegulationID — end-of-day change. See §2.4. FK to Dim_Regulation. (Tier 2 - SP_Fact_SnapshotCustomer)
dwh,gold_sql_dp_prod_we_dwh_dbo_fact_snapshotcustomer,AccountStatusID,21,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_SnapshotCustomer.md,225,1,"Account enabled/suspended status. DEFAULT 0. Distribution: 1=93.2% (Active), 0=6.1%, 2=0.9% (Inactive). Source: Ext_FSC_Real_Customer_Customer.AccountStatusID (CC). FK to Dim_AccountStatus. (Tier 2 - SP_Fact_SnapshotCustomer)"
dwh,gold_sql_dp_prod_we_dwh_dbo_fact_snapshotcustomer,AccountManagerID,22,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_SnapshotCustomer.md,168,1,Assigned account manager (sales/retention). DEFAULT 0. Source: Ext_FSC_BackOffice_Customer.AccountManagerID (BO). FK to Dim_Manager. (Tier 2 - SP_Fact_SnapshotCustomer)
dwh,gold_sql_dp_prod_we_dwh_dbo_fact_snapshotcustomer,PlayerLevelID,23,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_SnapshotCustomer.md,232,2,"Account tier: 4=demo, other values=real tiers. DEFAULT 0. Source: Ext_FSC_Real_Customer_Customer.PlayerLevelID (CC). FK to Dim_PlayerLevel. Critical for IsValidCustomer (PlayerLevelID=4 excluded). (Tier 2 - SP_Fact_SnapshotCustomer)"
dwh,gold_sql_dp_prod_we_dwh_dbo_fact_snapshotcustomer,AccountTypeID,24,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_SnapshotCustomer.md,228,1,"Account type (e.g., 7=Employee, 9=excluded type, 2=real account). DEFAULT 0. Source: Ext_FSC_BackOffice_Customer.AccountTypeID (BO). FK to Dim_AccountType. Used in IsCreditReportValidCB logic. (Tier 2 - SP_Fact_SnapshotCustomer)"
dwh,gold_sql_dp_prod_we_dwh_dbo_fact_snapshotcustomer,DateRangeID,25,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_SnapshotCustomer.md,247,0,"SCD2 range key: 12-digit bigint = YYYYMMDD (row open date) + MMDDD (year-end MMDD, typically 1231). E.g., 202603101231 = open 2026-03-10, closes 2026-12-31. Join to Dim_Range for FromDateID + ToDateID. See §2.1. (Tier 2 - SP_Fact_SnapshotCustomer)"
dwh,gold_sql_dp_prod_we_dwh_dbo_fact_snapshotcustomer,IsDepositor,26,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_SnapshotCustomer.md,211,0,1 if the customer has made at least one real-money deposit (FTD detected). Set when CID appears in Ext_FSC_Customer_FirstTimeDeposits. Never reverted to 0 once set. DEFAULT 0. (Tier 2 - SP_Fact_SnapshotCustomer)
dwh,gold_sql_dp_prod_we_dwh_dbo_fact_snapshotcustomer,PendingClosureStatusID,27,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_SnapshotCustomer.md,191,1,Status of a pending account closure request. DEFAULT 0. Source: Ext_FSC_Real_Customer_Customer.PendingClosureStatusID (CC). FK to Dim_PendingClosureStatus. (Tier 2 - SP_Fact_SnapshotCustomer)
dwh,gold_sql_dp_prod_we_dwh_dbo_fact_snapshotcustomer,DocumentStatusID,28,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_SnapshotCustomer.md,159,1,KYC document review status. DEFAULT 0. Source: Ext_FSC_BackOffice_Customer.DocumentStatusID (BO). FK to Dim_DocumentStatus. (Tier 2 - SP_Fact_SnapshotCustomer)
dwh,gold_sql_dp_prod_we_dwh_dbo_fact_snapshotcustomer,SuitabilityTestStatusID,29,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_SnapshotCustomer.md,154,1,MiFID suitability test completion status. DEFAULT 0. Source: Ext_FSC_BackOffice_Customer.SuitabilityTestStatusID (BO). (Tier 2 - SP_Fact_SnapshotCustomer)
dwh,gold_sql_dp_prod_we_dwh_dbo_fact_snapshotcustomer,MifidCategorizationID,30,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_SnapshotCustomer.md,217,1,MiFID II client categorization (Retail/Professional/Eligible Counterparty). DEFAULT 0. Source: Ext_FSC_BackOffice_Customer.MifidCategorizationID (BO). FK to Dim_MifidCategorization. (Tier 2 - SP_Fact_SnapshotCustomer)
dwh,gold_sql_dp_prod_we_dwh_dbo_fact_snapshotcustomer,IsEmailVerified,31,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_SnapshotCustomer.md,159,1,1 if the customer has verified their email address. DEFAULT 0. Source: Ext_FSC_Real_Customer_Customer.IsEmailVerified (CC). (Tier 2 - SP_Fact_SnapshotCustomer)
dwh,gold_sql_dp_prod_we_dwh_dbo_fact_snapshotcustomer,IsValidCustomer,32,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_SnapshotCustomer.md,199,0,"1 if the customer is a valid retail customer for analytics purposes. ETL-computed from PlayerLevelID, LabelID, CountryID. See §2.2. Approx 98% of current rows = 1. (Tier 2 - SP_Fact_SnapshotCustomer)"
dwh,gold_sql_dp_prod_we_dwh_dbo_fact_snapshotcustomer,DesignatedRegulationID,33,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_SnapshotCustomer.md,216,1,Secondary/designated regulatory jurisdiction (separate from primary RegulationID). DEFAULT 0. Source: Ext_FSC_BackOffice_Customer.DesignatedRegulationID (BO). FK to Dim_Regulation. (Tier 2 - SP_Fact_SnapshotCustomer)
dwh,gold_sql_dp_prod_we_dwh_dbo_fact_snapshotcustomer,EvMatchStatus,34,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_SnapshotCustomer.md,173,1,eVerify (identity verification) match status. DEFAULT 0. Source: Ext_FSC_BackOffice_Customer.EvMatchStatus (BO). FK to Dim_EvMatchStatus. (Tier 2 - SP_Fact_SnapshotCustomer)
dwh,gold_sql_dp_prod_we_dwh_dbo_fact_snapshotcustomer,RegionID,35,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_SnapshotCustomer.md,153,1,Customer's geographic region (sub-country grouping). DEFAULT 0. Source: Ext_FSC_Real_Customer_Customer.RegionID (CC). (Tier 2 - SP_Fact_SnapshotCustomer)
dwh,gold_sql_dp_prod_we_dwh_dbo_fact_snapshotcustomer,PlayerStatusReasonID,36,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_SnapshotCustomer.md,219,1,"Reason code for the current PlayerStatusID (e.g., why account was blocked). DEFAULT 0. Source: Ext_FSC_Real_Customer_Customer.PlayerStatusReasonID (CC). FK to Dim_PlayerStatusReasons. (Tier 2 - SP_Fact_SnapshotCustomer)"
dwh,gold_sql_dp_prod_we_dwh_dbo_fact_snapshotcustomer,IsCreditReportValidCB,37,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_SnapshotCustomer.md,151,0,"Financial-customer flag for Client_Balance reports (CB = Client_Balance, NOT CreditBureau). ETL-computed. See §2.3. (Tier 2 - SP_Fact_SnapshotCustomer)"
dwh,gold_sql_dp_prod_we_dwh_dbo_fact_snapshotcustomer,AffiliateID,38,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_SnapshotCustomer.md,149,1,Affiliate/partner who referred this customer. DEFAULT 0. Source: Ext_FSC_Real_Customer_Customer.AffiliateID (CC). (Tier 2 - SP_Fact_SnapshotCustomer)
dwh,gold_sql_dp_prod_we_dwh_dbo_fact_snapshotcustomer,Email,39,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_SnapshotCustomer.md,189,1,"Customer email address (nvarchar(50), nullable). No DDL-level dynamic data masking is defined on this column. GDPR erasure handled in ETL. Source: Ext_FSC_Real_Customer_Customer.Email (CC)."
dwh,gold_sql_dp_prod_we_dwh_dbo_fact_snapshotcustomer,City,40,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_SnapshotCustomer.md,179,1,"Customer city (nvarchar(50), nullable). No DDL-level dynamic data masking is defined on this column. GDPR erasure handled in ETL. Source: Ext_FSC_Real_Customer_Customer.City (CC)."
dwh,gold_sql_dp_prod_we_dwh_dbo_fact_snapshotcustomer,Address,41,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_SnapshotCustomer.md,162,1,Customer street address. PII: dynamically masked. GDPR erasure supported. Source: Ext_FSC_Real_Customer_Customer.Address (CC). (Tier 2 - SP_Fact_SnapshotCustomer)
dwh,gold_sql_dp_prod_we_dwh_dbo_fact_snapshotcustomer,Zip,42,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_SnapshotCustomer.md,155,1,Customer postal code. PII: dynamically masked. GDPR erasure supported. Source: Ext_FSC_Real_Customer_Customer.Zip (CC). (Tier 2 - SP_Fact_SnapshotCustomer)
dwh,gold_sql_dp_prod_we_dwh_dbo_fact_snapshotcustomer,PhoneNumber,43,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_SnapshotCustomer.md,184,1,Customer phone number. PII: not DDL-masked but GDPR-erased to 'DelPhoneNumber_XXXXXXX' for deleted users. Source: Ext_FSC_PhoneCustomer.PhoneNumber. (Tier 2 - SP_Fact_SnapshotCustomer)
dwh,gold_sql_dp_prod_we_dwh_dbo_fact_snapshotcustomer,IsPhoneVerified,44,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_SnapshotCustomer.md,155,2,"1 if the customer's phone number has been verified (PhoneVerifiedID IN (1,2) in source). Source: Ext_FSC_PhoneCustomer. (Tier 2 - SP_Fact_SnapshotCustomer)"
dwh,gold_sql_dp_prod_we_dwh_dbo_fact_snapshotcustomer,PhoneVerificationDateID,45,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_SnapshotCustomer.md,187,2,"Date the phone was verified, as YYYYMMDD string. Rows where PhoneVerificationDateID='19000101' are excluded from source. Source: Ext_FSC_PhoneCustomer. (Tier 2 - SP_Fact_SnapshotCustomer)"
dwh,gold_sql_dp_prod_we_dwh_dbo_fact_snapshotcustomer,PlayerStatusSubReasonID,46,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_SnapshotCustomer.md,225,1,Sub-reason code for PlayerStatus (more granular than PlayerStatusReasonID). DEFAULT 0. Source: Ext_FSC_Real_Customer_Customer.PlayerStatusSubReasonID (CC). FK to Dim_PlayerStatusSubReasons. (Tier 2 - SP_Fact_SnapshotCustomer)
dwh,gold_sql_dp_prod_we_dwh_dbo_fact_snapshotcustomer,WeekendFeePrecentage,47,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_SnapshotCustomer.md,199,1,"Weekend overnight fee percentage applied to this customer. Note: column name typo (""Precentage""). Source: Ext_FSC_Real_Customer_Customer.WeekendFeePrecentage (CC). (Tier 2 - SP_Fact_SnapshotCustomer)"
dwh,gold_sql_dp_prod_we_dwh_dbo_fact_snapshotcustomer,DltStatusID,48,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_SnapshotCustomer.md,192,0,DLT (Digital Ledger/Tangany) wallet status ID. DEFAULT 0. Source: UserApiDB_Customer_CustomerIdentification via Ext_Dim_Customer_CustomerIdentification_DLT. (Tier 2 - SP_Fact_SnapshotCustomer)
dwh,gold_sql_dp_prod_we_dwh_dbo_fact_snapshotcustomer,DltID,49,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_SnapshotCustomer.md,193,0,DLT wallet identifier (Tangany ID). NULL if no DLT wallet. Source: UserApiDB_Customer_CustomerIdentification via Ext_Dim_Customer_CustomerIdentification_DLT. (Tier 2 - SP_Fact_SnapshotCustomer)
