file_relpath,line,uc_object,column,codepoint,claimed_label,verdict,tier1_truth_name,dictionary_table,raw_comment
knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Regulation.alter.sql,27,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_regulation,ID,14,NYDFS+FINRA,UNRESOLVED_DICTIONARY,,,"Primary key identifying the regulatory authority. 0=None, 1=CySEC, 2=FCA, 3=NFA, 4=ASIC, 5=BVI, 6=eToroUS, 7=FinCEN, 8=FinCEN+FINRA, 9=FSA Seychelles, 10=ASIC&GAML, 11=FSRA, 12=FINRAONLY, 13=MAS, 14=NYDFS+FINRA. Stored in CustomerStatic.RegulationID. (Tier 1 - upstream wiki, Dictionary.Regulation)"
knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_RiskClassification.alter.sql,27,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_riskclassification,RiskClassificationID,0,High,MATCH,High,DWH_dbo.Dim_RiskClassification,"Primary key (nullable in DDL per REPLICATE pattern). 0=High, 1=Medium, 2=Low, 3=Unacceptable, 4=Medium High, 5=Medium Low. Referenced by CustomerStatic.RiskClassificationID and OnboardingRiskClassificationID. (Tier 1 - upstream wiki, Dictionary.RiskClassification)"
knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_RiskClassification.alter.sql,27,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_riskclassification,RiskClassificationID,1,Medium,MATCH,Medium,DWH_dbo.Dim_RiskClassification,"Primary key (nullable in DDL per REPLICATE pattern). 0=High, 1=Medium, 2=Low, 3=Unacceptable, 4=Medium High, 5=Medium Low. Referenced by CustomerStatic.RiskClassificationID and OnboardingRiskClassificationID. (Tier 1 - upstream wiki, Dictionary.RiskClassification)"
knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_RiskClassification.alter.sql,27,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_riskclassification,RiskClassificationID,2,Low,MATCH,Low,DWH_dbo.Dim_RiskClassification,"Primary key (nullable in DDL per REPLICATE pattern). 0=High, 1=Medium, 2=Low, 3=Unacceptable, 4=Medium High, 5=Medium Low. Referenced by CustomerStatic.RiskClassificationID and OnboardingRiskClassificationID. (Tier 1 - upstream wiki, Dictionary.RiskClassification)"
knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_RiskClassification.alter.sql,27,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_riskclassification,RiskClassificationID,3,Unacceptable,MATCH,Unacceptable,DWH_dbo.Dim_RiskClassification,"Primary key (nullable in DDL per REPLICATE pattern). 0=High, 1=Medium, 2=Low, 3=Unacceptable, 4=Medium High, 5=Medium Low. Referenced by CustomerStatic.RiskClassificationID and OnboardingRiskClassificationID. (Tier 1 - upstream wiki, Dictionary.RiskClassification)"
knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_RiskClassification.alter.sql,27,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_riskclassification,RiskClassificationID,4,Medium High,MATCH,Medium High,DWH_dbo.Dim_RiskClassification,"Primary key (nullable in DDL per REPLICATE pattern). 0=High, 1=Medium, 2=Low, 3=Unacceptable, 4=Medium High, 5=Medium Low. Referenced by CustomerStatic.RiskClassificationID and OnboardingRiskClassificationID. (Tier 1 - upstream wiki, Dictionary.RiskClassification)"
knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_RiskClassification.alter.sql,27,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_riskclassification,RiskClassificationID,5,Medium Low,MATCH,Medium Low,DWH_dbo.Dim_RiskClassification,"Primary key (nullable in DDL per REPLICATE pattern). 0=High, 1=Medium, 2=Low, 3=Unacceptable, 4=Medium High, 5=Medium Low. Referenced by CustomerStatic.RiskClassificationID and OnboardingRiskClassificationID. (Tier 1 - upstream wiki, Dictionary.RiskClassification)"
knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_RiskManagementStatus.alter.sql,27,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_riskmanagementstatus,RiskManagementStatusID,0,N/A,MATCH,N/A,DWH_dbo.Dim_RiskManagementStatus,"Primary key identifying the deposit risk check outcome. 0=N/A (sentinel), 1=Success, 2-69=specific block/decline reason. See Section 2.1 for key values. Referenced by Billing.Deposit.RiskManagementStatusID. (Tier 1 - upstream wiki, Dictionary.RiskManagementStatus)"
knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_RiskManagementStatus.alter.sql,27,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_riskmanagementstatus,RiskManagementStatusID,1,Success,MATCH,Success,DWH_dbo.Dim_RiskManagementStatus,"Primary key identifying the deposit risk check outcome. 0=N/A (sentinel), 1=Success, 2-69=specific block/decline reason. See Section 2.1 for key values. Referenced by Billing.Deposit.RiskManagementStatusID. (Tier 1 - upstream wiki, Dictionary.RiskManagementStatus)"
knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_RiskStatus.alter.sql,27,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_riskstatus,RiskStatusID,0,None,MATCH,None,DWH_dbo.Dim_RiskStatus,"Primary key identifying the risk flag reason. 0=None, 1=Normal, 2=OverTheLimit, 3=FTDOverDailyLimit, 4=TooManyCreditCards, 5=Too Many PayPal Accounts, 6=BinToRegCountryConflict, 7=DepositNameConflict, 8=LoginToRegCountryConflict, 10=Affiliate Multiple Accounts, 17=High Risk Account Country, and many more up to ID 90. Stored in BackOffice.Customer.RiskStatusID. (Tier 1 - upstream wiki, Dictionary.R"
knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_RiskStatus.alter.sql,27,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_riskstatus,RiskStatusID,1,Normal,MATCH,Normal,DWH_dbo.Dim_RiskStatus,"Primary key identifying the risk flag reason. 0=None, 1=Normal, 2=OverTheLimit, 3=FTDOverDailyLimit, 4=TooManyCreditCards, 5=Too Many PayPal Accounts, 6=BinToRegCountryConflict, 7=DepositNameConflict, 8=LoginToRegCountryConflict, 10=Affiliate Multiple Accounts, 17=High Risk Account Country, and many more up to ID 90. Stored in BackOffice.Customer.RiskStatusID. (Tier 1 - upstream wiki, Dictionary.R"
knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_RiskStatus.alter.sql,27,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_riskstatus,RiskStatusID,2,OverTheLimit,MATCH,OverTheLimit,DWH_dbo.Dim_RiskStatus,"Primary key identifying the risk flag reason. 0=None, 1=Normal, 2=OverTheLimit, 3=FTDOverDailyLimit, 4=TooManyCreditCards, 5=Too Many PayPal Accounts, 6=BinToRegCountryConflict, 7=DepositNameConflict, 8=LoginToRegCountryConflict, 10=Affiliate Multiple Accounts, 17=High Risk Account Country, and many more up to ID 90. Stored in BackOffice.Customer.RiskStatusID. (Tier 1 - upstream wiki, Dictionary.R"
knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_RiskStatus.alter.sql,27,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_riskstatus,RiskStatusID,3,FTDOverDailyLimit,MATCH,FTDOverDailyLimit,DWH_dbo.Dim_RiskStatus,"Primary key identifying the risk flag reason. 0=None, 1=Normal, 2=OverTheLimit, 3=FTDOverDailyLimit, 4=TooManyCreditCards, 5=Too Many PayPal Accounts, 6=BinToRegCountryConflict, 7=DepositNameConflict, 8=LoginToRegCountryConflict, 10=Affiliate Multiple Accounts, 17=High Risk Account Country, and many more up to ID 90. Stored in BackOffice.Customer.RiskStatusID. (Tier 1 - upstream wiki, Dictionary.R"
knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_RiskStatus.alter.sql,27,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_riskstatus,RiskStatusID,4,TooManyCreditCards,MATCH,TooManyCreditCards,DWH_dbo.Dim_RiskStatus,"Primary key identifying the risk flag reason. 0=None, 1=Normal, 2=OverTheLimit, 3=FTDOverDailyLimit, 4=TooManyCreditCards, 5=Too Many PayPal Accounts, 6=BinToRegCountryConflict, 7=DepositNameConflict, 8=LoginToRegCountryConflict, 10=Affiliate Multiple Accounts, 17=High Risk Account Country, and many more up to ID 90. Stored in BackOffice.Customer.RiskStatusID. (Tier 1 - upstream wiki, Dictionary.R"
knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_RiskStatus.alter.sql,27,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_riskstatus,RiskStatusID,5,Too Many PayPal Accounts,MATCH,Too Many PayPal Accounts,DWH_dbo.Dim_RiskStatus,"Primary key identifying the risk flag reason. 0=None, 1=Normal, 2=OverTheLimit, 3=FTDOverDailyLimit, 4=TooManyCreditCards, 5=Too Many PayPal Accounts, 6=BinToRegCountryConflict, 7=DepositNameConflict, 8=LoginToRegCountryConflict, 10=Affiliate Multiple Accounts, 17=High Risk Account Country, and many more up to ID 90. Stored in BackOffice.Customer.RiskStatusID. (Tier 1 - upstream wiki, Dictionary.R"
knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_RiskStatus.alter.sql,27,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_riskstatus,RiskStatusID,6,BinToRegCountryConflict,MATCH,BinToRegCountryConflict,DWH_dbo.Dim_RiskStatus,"Primary key identifying the risk flag reason. 0=None, 1=Normal, 2=OverTheLimit, 3=FTDOverDailyLimit, 4=TooManyCreditCards, 5=Too Many PayPal Accounts, 6=BinToRegCountryConflict, 7=DepositNameConflict, 8=LoginToRegCountryConflict, 10=Affiliate Multiple Accounts, 17=High Risk Account Country, and many more up to ID 90. Stored in BackOffice.Customer.RiskStatusID. (Tier 1 - upstream wiki, Dictionary.R"
knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_RiskStatus.alter.sql,27,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_riskstatus,RiskStatusID,7,DepositNameConflict,MATCH,DepositNameConflict,DWH_dbo.Dim_RiskStatus,"Primary key identifying the risk flag reason. 0=None, 1=Normal, 2=OverTheLimit, 3=FTDOverDailyLimit, 4=TooManyCreditCards, 5=Too Many PayPal Accounts, 6=BinToRegCountryConflict, 7=DepositNameConflict, 8=LoginToRegCountryConflict, 10=Affiliate Multiple Accounts, 17=High Risk Account Country, and many more up to ID 90. Stored in BackOffice.Customer.RiskStatusID. (Tier 1 - upstream wiki, Dictionary.R"
knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_RiskStatus.alter.sql,27,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_riskstatus,RiskStatusID,8,LoginToRegCountryConflict,MATCH,LoginToRegCountryConflict,DWH_dbo.Dim_RiskStatus,"Primary key identifying the risk flag reason. 0=None, 1=Normal, 2=OverTheLimit, 3=FTDOverDailyLimit, 4=TooManyCreditCards, 5=Too Many PayPal Accounts, 6=BinToRegCountryConflict, 7=DepositNameConflict, 8=LoginToRegCountryConflict, 10=Affiliate Multiple Accounts, 17=High Risk Account Country, and many more up to ID 90. Stored in BackOffice.Customer.RiskStatusID. (Tier 1 - upstream wiki, Dictionary.R"
knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_RiskStatus.alter.sql,27,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_riskstatus,RiskStatusID,10,Affiliate Multiple Accounts,MATCH,Affiliate Multiple Accounts,DWH_dbo.Dim_RiskStatus,"Primary key identifying the risk flag reason. 0=None, 1=Normal, 2=OverTheLimit, 3=FTDOverDailyLimit, 4=TooManyCreditCards, 5=Too Many PayPal Accounts, 6=BinToRegCountryConflict, 7=DepositNameConflict, 8=LoginToRegCountryConflict, 10=Affiliate Multiple Accounts, 17=High Risk Account Country, and many more up to ID 90. Stored in BackOffice.Customer.RiskStatusID. (Tier 1 - upstream wiki, Dictionary.R"
knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_RiskStatus.alter.sql,27,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_riskstatus,RiskStatusID,17,High Risk Account Country,MATCH,High Risk Account Country,DWH_dbo.Dim_RiskStatus,"Primary key identifying the risk flag reason. 0=None, 1=Normal, 2=OverTheLimit, 3=FTDOverDailyLimit, 4=TooManyCreditCards, 5=Too Many PayPal Accounts, 6=BinToRegCountryConflict, 7=DepositNameConflict, 8=LoginToRegCountryConflict, 10=Affiliate Multiple Accounts, 17=High Risk Account Country, and many more up to ID 90. Stored in BackOffice.Customer.RiskStatusID. (Tier 1 - upstream wiki, Dictionary.R"
knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_ScreeningStatus.alter.sql,27,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_screeningstatus,ScreeningStatusID,0,Unknown,MATCH,Unknown,DWH_dbo.Dim_ScreeningStatus,"Primary key for screening outcome. Renamed from production `ID` column by ETL. 0=Unknown, 1=NoMatch, 2=PendingInvestigation, 3=PEP, 4=RiskMatch, 5=Technical, 6=MultipleMatch, 7=SanctionsMatch. (Tier 2 - SP code rename from ID; Tier 3 - live data values)"
knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_ScreeningStatus.alter.sql,27,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_screeningstatus,ScreeningStatusID,1,NoMatch,MATCH,NoMatch,DWH_dbo.Dim_ScreeningStatus,"Primary key for screening outcome. Renamed from production `ID` column by ETL. 0=Unknown, 1=NoMatch, 2=PendingInvestigation, 3=PEP, 4=RiskMatch, 5=Technical, 6=MultipleMatch, 7=SanctionsMatch. (Tier 2 - SP code rename from ID; Tier 3 - live data values)"
knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_ScreeningStatus.alter.sql,27,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_screeningstatus,ScreeningStatusID,2,PendingInvestigation,MATCH,PendingInvestigation,DWH_dbo.Dim_ScreeningStatus,"Primary key for screening outcome. Renamed from production `ID` column by ETL. 0=Unknown, 1=NoMatch, 2=PendingInvestigation, 3=PEP, 4=RiskMatch, 5=Technical, 6=MultipleMatch, 7=SanctionsMatch. (Tier 2 - SP code rename from ID; Tier 3 - live data values)"
knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_ScreeningStatus.alter.sql,27,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_screeningstatus,ScreeningStatusID,3,PEP,MATCH,PEP,DWH_dbo.Dim_ScreeningStatus,"Primary key for screening outcome. Renamed from production `ID` column by ETL. 0=Unknown, 1=NoMatch, 2=PendingInvestigation, 3=PEP, 4=RiskMatch, 5=Technical, 6=MultipleMatch, 7=SanctionsMatch. (Tier 2 - SP code rename from ID; Tier 3 - live data values)"
knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_ScreeningStatus.alter.sql,27,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_screeningstatus,ScreeningStatusID,4,RiskMatch,MATCH,RiskMatch,DWH_dbo.Dim_ScreeningStatus,"Primary key for screening outcome. Renamed from production `ID` column by ETL. 0=Unknown, 1=NoMatch, 2=PendingInvestigation, 3=PEP, 4=RiskMatch, 5=Technical, 6=MultipleMatch, 7=SanctionsMatch. (Tier 2 - SP code rename from ID; Tier 3 - live data values)"
knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_ScreeningStatus.alter.sql,27,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_screeningstatus,ScreeningStatusID,5,Technical,MATCH,Technical,DWH_dbo.Dim_ScreeningStatus,"Primary key for screening outcome. Renamed from production `ID` column by ETL. 0=Unknown, 1=NoMatch, 2=PendingInvestigation, 3=PEP, 4=RiskMatch, 5=Technical, 6=MultipleMatch, 7=SanctionsMatch. (Tier 2 - SP code rename from ID; Tier 3 - live data values)"
knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_ScreeningStatus.alter.sql,27,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_screeningstatus,ScreeningStatusID,6,MultipleMatch,MATCH,MultipleMatch,DWH_dbo.Dim_ScreeningStatus,"Primary key for screening outcome. Renamed from production `ID` column by ETL. 0=Unknown, 1=NoMatch, 2=PendingInvestigation, 3=PEP, 4=RiskMatch, 5=Technical, 6=MultipleMatch, 7=SanctionsMatch. (Tier 2 - SP code rename from ID; Tier 3 - live data values)"
knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_ScreeningStatus.alter.sql,27,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_screeningstatus,ScreeningStatusID,7,SanctionsMatch,MATCH,SanctionsMatch,DWH_dbo.Dim_ScreeningStatus,"Primary key for screening outcome. Renamed from production `ID` column by ETL. 0=Unknown, 1=NoMatch, 2=PendingInvestigation, 3=PEP, 4=RiskMatch, 5=Technical, 6=MultipleMatch, 7=SanctionsMatch. (Tier 2 - SP code rename from ID; Tier 3 - live data values)"
knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_SocialNetwork.alter.sql,27,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_socialnetwork,SocialNetworkID,0,N/A,MATCH,N/A,DWH_dbo.Dim_SocialNetwork,"Primary key. 0=N/A (email registration), 1=Facebook, 2=Twitter, 3=LinkedIn. Stored on customer records to indicate OAuth registration channel. (Tier 3 - live data)"
knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_SocialNetwork.alter.sql,27,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_socialnetwork,SocialNetworkID,1,Facebook,MATCH,Facebook,DWH_dbo.Dim_SocialNetwork,"Primary key. 0=N/A (email registration), 1=Facebook, 2=Twitter, 3=LinkedIn. Stored on customer records to indicate OAuth registration channel. (Tier 3 - live data)"
knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_SocialNetwork.alter.sql,27,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_socialnetwork,SocialNetworkID,2,Twitter,MATCH,Twitter,DWH_dbo.Dim_SocialNetwork,"Primary key. 0=N/A (email registration), 1=Facebook, 2=Twitter, 3=LinkedIn. Stored on customer records to indicate OAuth registration channel. (Tier 3 - live data)"
knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_SocialNetwork.alter.sql,27,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_socialnetwork,SocialNetworkID,3,LinkedIn,MATCH,LinkedIn,DWH_dbo.Dim_SocialNetwork,"Primary key. 0=N/A (email registration), 1=Facebook, 2=Twitter, 3=LinkedIn. Stored on customer records to indicate OAuth registration channel. (Tier 3 - live data)"
knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_ThreeDsResponseTypes.alter.sql,27,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_threedsresponsetypes,ThreeDsResponseTypeID,0,Unspecified,UNRESOLVED_DICTIONARY,,,"Primary key for the 3DS authentication outcome. Clustered index key. 0=Unspecified, 1=Success, 2=Failed Signature, 3=Not Enrolled, 4=Enrollment Unavailable, 5=Bypassed Enrollment, 6=Enrollment Error, 7=Timeout, 8=Failed Authentication, 9=Authentication Error, 10=Authentication Unavailable, 11=Bypassed Authentication, 12=Missing Authentication, 13=Skipped 3ds, 14=Unexpected. Referenced via the XML-"
knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_ThreeDsResponseTypes.alter.sql,27,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_threedsresponsetypes,ThreeDsResponseTypeID,1,Success,UNRESOLVED_DICTIONARY,,,"Primary key for the 3DS authentication outcome. Clustered index key. 0=Unspecified, 1=Success, 2=Failed Signature, 3=Not Enrolled, 4=Enrollment Unavailable, 5=Bypassed Enrollment, 6=Enrollment Error, 7=Timeout, 8=Failed Authentication, 9=Authentication Error, 10=Authentication Unavailable, 11=Bypassed Authentication, 12=Missing Authentication, 13=Skipped 3ds, 14=Unexpected. Referenced via the XML-"
knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_ThreeDsResponseTypes.alter.sql,27,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_threedsresponsetypes,ThreeDsResponseTypeID,2,Failed Signature,UNRESOLVED_DICTIONARY,,,"Primary key for the 3DS authentication outcome. Clustered index key. 0=Unspecified, 1=Success, 2=Failed Signature, 3=Not Enrolled, 4=Enrollment Unavailable, 5=Bypassed Enrollment, 6=Enrollment Error, 7=Timeout, 8=Failed Authentication, 9=Authentication Error, 10=Authentication Unavailable, 11=Bypassed Authentication, 12=Missing Authentication, 13=Skipped 3ds, 14=Unexpected. Referenced via the XML-"
knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_ThreeDsResponseTypes.alter.sql,27,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_threedsresponsetypes,ThreeDsResponseTypeID,3,Not Enrolled,UNRESOLVED_DICTIONARY,,,"Primary key for the 3DS authentication outcome. Clustered index key. 0=Unspecified, 1=Success, 2=Failed Signature, 3=Not Enrolled, 4=Enrollment Unavailable, 5=Bypassed Enrollment, 6=Enrollment Error, 7=Timeout, 8=Failed Authentication, 9=Authentication Error, 10=Authentication Unavailable, 11=Bypassed Authentication, 12=Missing Authentication, 13=Skipped 3ds, 14=Unexpected. Referenced via the XML-"
knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_ThreeDsResponseTypes.alter.sql,27,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_threedsresponsetypes,ThreeDsResponseTypeID,4,Enrollment Unavailable,UNRESOLVED_DICTIONARY,,,"Primary key for the 3DS authentication outcome. Clustered index key. 0=Unspecified, 1=Success, 2=Failed Signature, 3=Not Enrolled, 4=Enrollment Unavailable, 5=Bypassed Enrollment, 6=Enrollment Error, 7=Timeout, 8=Failed Authentication, 9=Authentication Error, 10=Authentication Unavailable, 11=Bypassed Authentication, 12=Missing Authentication, 13=Skipped 3ds, 14=Unexpected. Referenced via the XML-"
knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_ThreeDsResponseTypes.alter.sql,27,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_threedsresponsetypes,ThreeDsResponseTypeID,5,Bypassed Enrollment,UNRESOLVED_DICTIONARY,,,"Primary key for the 3DS authentication outcome. Clustered index key. 0=Unspecified, 1=Success, 2=Failed Signature, 3=Not Enrolled, 4=Enrollment Unavailable, 5=Bypassed Enrollment, 6=Enrollment Error, 7=Timeout, 8=Failed Authentication, 9=Authentication Error, 10=Authentication Unavailable, 11=Bypassed Authentication, 12=Missing Authentication, 13=Skipped 3ds, 14=Unexpected. Referenced via the XML-"
knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_ThreeDsResponseTypes.alter.sql,27,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_threedsresponsetypes,ThreeDsResponseTypeID,6,Enrollment Error,UNRESOLVED_DICTIONARY,,,"Primary key for the 3DS authentication outcome. Clustered index key. 0=Unspecified, 1=Success, 2=Failed Signature, 3=Not Enrolled, 4=Enrollment Unavailable, 5=Bypassed Enrollment, 6=Enrollment Error, 7=Timeout, 8=Failed Authentication, 9=Authentication Error, 10=Authentication Unavailable, 11=Bypassed Authentication, 12=Missing Authentication, 13=Skipped 3ds, 14=Unexpected. Referenced via the XML-"
knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_ThreeDsResponseTypes.alter.sql,27,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_threedsresponsetypes,ThreeDsResponseTypeID,7,Timeout,UNRESOLVED_DICTIONARY,,,"Primary key for the 3DS authentication outcome. Clustered index key. 0=Unspecified, 1=Success, 2=Failed Signature, 3=Not Enrolled, 4=Enrollment Unavailable, 5=Bypassed Enrollment, 6=Enrollment Error, 7=Timeout, 8=Failed Authentication, 9=Authentication Error, 10=Authentication Unavailable, 11=Bypassed Authentication, 12=Missing Authentication, 13=Skipped 3ds, 14=Unexpected. Referenced via the XML-"
knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_ThreeDsResponseTypes.alter.sql,27,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_threedsresponsetypes,ThreeDsResponseTypeID,8,Failed Authentication,UNRESOLVED_DICTIONARY,,,"Primary key for the 3DS authentication outcome. Clustered index key. 0=Unspecified, 1=Success, 2=Failed Signature, 3=Not Enrolled, 4=Enrollment Unavailable, 5=Bypassed Enrollment, 6=Enrollment Error, 7=Timeout, 8=Failed Authentication, 9=Authentication Error, 10=Authentication Unavailable, 11=Bypassed Authentication, 12=Missing Authentication, 13=Skipped 3ds, 14=Unexpected. Referenced via the XML-"
knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_ThreeDsResponseTypes.alter.sql,27,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_threedsresponsetypes,ThreeDsResponseTypeID,9,Authentication Error,UNRESOLVED_DICTIONARY,,,"Primary key for the 3DS authentication outcome. Clustered index key. 0=Unspecified, 1=Success, 2=Failed Signature, 3=Not Enrolled, 4=Enrollment Unavailable, 5=Bypassed Enrollment, 6=Enrollment Error, 7=Timeout, 8=Failed Authentication, 9=Authentication Error, 10=Authentication Unavailable, 11=Bypassed Authentication, 12=Missing Authentication, 13=Skipped 3ds, 14=Unexpected. Referenced via the XML-"
knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_ThreeDsResponseTypes.alter.sql,27,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_threedsresponsetypes,ThreeDsResponseTypeID,10,Authentication Unavailable,UNRESOLVED_DICTIONARY,,,"Primary key for the 3DS authentication outcome. Clustered index key. 0=Unspecified, 1=Success, 2=Failed Signature, 3=Not Enrolled, 4=Enrollment Unavailable, 5=Bypassed Enrollment, 6=Enrollment Error, 7=Timeout, 8=Failed Authentication, 9=Authentication Error, 10=Authentication Unavailable, 11=Bypassed Authentication, 12=Missing Authentication, 13=Skipped 3ds, 14=Unexpected. Referenced via the XML-"
knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_ThreeDsResponseTypes.alter.sql,27,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_threedsresponsetypes,ThreeDsResponseTypeID,11,Bypassed Authentication,UNRESOLVED_DICTIONARY,,,"Primary key for the 3DS authentication outcome. Clustered index key. 0=Unspecified, 1=Success, 2=Failed Signature, 3=Not Enrolled, 4=Enrollment Unavailable, 5=Bypassed Enrollment, 6=Enrollment Error, 7=Timeout, 8=Failed Authentication, 9=Authentication Error, 10=Authentication Unavailable, 11=Bypassed Authentication, 12=Missing Authentication, 13=Skipped 3ds, 14=Unexpected. Referenced via the XML-"
knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_ThreeDsResponseTypes.alter.sql,27,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_threedsresponsetypes,ThreeDsResponseTypeID,12,Missing Authentication,UNRESOLVED_DICTIONARY,,,"Primary key for the 3DS authentication outcome. Clustered index key. 0=Unspecified, 1=Success, 2=Failed Signature, 3=Not Enrolled, 4=Enrollment Unavailable, 5=Bypassed Enrollment, 6=Enrollment Error, 7=Timeout, 8=Failed Authentication, 9=Authentication Error, 10=Authentication Unavailable, 11=Bypassed Authentication, 12=Missing Authentication, 13=Skipped 3ds, 14=Unexpected. Referenced via the XML-"
knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_ThreeDsResponseTypes.alter.sql,27,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_threedsresponsetypes,ThreeDsResponseTypeID,13,Skipped 3ds,UNRESOLVED_DICTIONARY,,,"Primary key for the 3DS authentication outcome. Clustered index key. 0=Unspecified, 1=Success, 2=Failed Signature, 3=Not Enrolled, 4=Enrollment Unavailable, 5=Bypassed Enrollment, 6=Enrollment Error, 7=Timeout, 8=Failed Authentication, 9=Authentication Error, 10=Authentication Unavailable, 11=Bypassed Authentication, 12=Missing Authentication, 13=Skipped 3ds, 14=Unexpected. Referenced via the XML-"
