file_relpath,line,slop_kind,uc_object,column,statement_kind,current_statement,corrected_statement
knowledge/synapse/Wiki/_downstream_column_comments.sql,1911,isvalidcustomer_pi,main.bi_output_stg.customer_radar_view_dim_customer,IsValidCustomer,COMMENT_ON,"COMMENT ON COLUMN main.bi_output_stg.customer_radar_view_dim_customer.`IsValidCustomer` IS 'DWH-computed: 1 when not Popular Investor (PlayerLevelID != 4), not label 30/26, and not CountryID=250. Used in reporting to filter out non-standard customers. (Tier 2 - SP_Dim_Customer)';","COMMENT ON COLUMN main.bi_output_stg.customer_radar_view_dim_customer.`IsValidCustomer` IS 'DWH-computed in SP_Dim_Customer: 1 when PlayerLevelID<>4 AND LabelID NOT IN (30,26) AND CountryID<>250. Dictionary lookups (verified 2026-05-13): PlayerLevelID=4 is Dim_PlayerLevel.Name=''Internal'' (in-house/employee level); LabelID=30 is Dim_Label.Name=''Dealing'' (dealing-desk operational accounts); LabelID=26 is Dim_Label.Name=''ILQ''; CountryID=250 is Dim_Country.Name=''eToro'' (internal pseudo-jurisdiction, Abbreviation=''ZZ''). Popular Investors are tracked by GuruStatusID and are NOT excluded by this flag. (Tier 2 - SP_Dim_Customer)';"
knowledge/synapse/Wiki/_downstream_column_comments.sql,1926,iscreditreportvalidcb_pi,main.bi_output_stg.customer_radar_view_dim_customer,IsCreditReportValidCB,COMMENT_ON,COMMENT ON COLUMN main.bi_output_stg.customer_radar_view_dim_customer.`IsCreditReportValidCB` IS 'DWH-computed: similar to IsValidCustomer but with additional AccountTypeID != 2 exclusion and specific CID exceptions for CountryID=250. (Tier 2 - SP_Dim_Customer)';,"COMMENT ON COLUMN main.bi_output_stg.customer_radar_view_dim_customer.`IsCreditReportValidCB` IS 'DWH-computed in SP_Dim_Customer: 1 when NOT (PlayerLevelID=4 AND AccountTypeID<>2) AND LabelID NOT IN (26,30) AND NOT (CountryID=250 AND CID NOT IN (3400616,10526243,10842855,11464063,21547142,34537826)). Same Internal/Dealing/ILQ exclusions as IsValidCustomer, PLUS demo-account exclusion (AccountTypeID<>2), with six hard-coded subsidiary-broker CIDs under CountryID=250 re-included. Popular Investors are tracked by GuruStatusID and are NOT excluded by this flag. (Tier 2 - SP_Dim_Customer)';"
knowledge/synapse/Wiki/_downstream_column_comments.sql,3236,isvalidcustomer_pi,main.emoney.gold_sql_dp_prod_we_emoney_dbo_emoney_customer_risk_assessment,IsValidCustomer,ALTER,"ALTER TABLE main.emoney.gold_sql_dp_prod_we_emoney_dbo_emoney_customer_risk_assessment ALTER COLUMN `IsValidCustomer` COMMENT 'DWH-computed: 1 when not Popular Investor (PlayerLevelID != 4), not label 30/26, and not CountryID=250. Used in reporting to filter out non-standard customers. (Tier 2 - SP_Dim_Customer)';","ALTER TABLE main.emoney.gold_sql_dp_prod_we_emoney_dbo_emoney_customer_risk_assessment ALTER COLUMN `IsValidCustomer` COMMENT 'DWH-computed in SP_Dim_Customer: 1 when PlayerLevelID<>4 AND LabelID NOT IN (30,26) AND CountryID<>250. Dictionary lookups (verified 2026-05-13): PlayerLevelID=4 is Dim_PlayerLevel.Name=''Internal'' (in-house/employee level); LabelID=30 is Dim_Label.Name=''Dealing'' (dealing-desk operational accounts); LabelID=26 is Dim_Label.Name=''ILQ''; CountryID=250 is Dim_Country.Name=''eToro'' (internal pseudo-jurisdiction, Abbreviation=''ZZ''). Popular Investors are tracked by GuruStatusID and are NOT excluded by this flag. (Tier 2 - SP_Dim_Customer)';"
knowledge/synapse/Wiki/_downstream_column_comments.sql,3246,isvalidcustomer_pi,main.emoney.gold_sql_dp_prod_we_emoney_dbo_emoney_customer_risk_assessment_history,IsValidCustomer,ALTER,"ALTER TABLE main.emoney.gold_sql_dp_prod_we_emoney_dbo_emoney_customer_risk_assessment_history ALTER COLUMN `IsValidCustomer` COMMENT 'DWH-computed: 1 when not Popular Investor (PlayerLevelID != 4), not label 30/26, and not CountryID=250. Used in reporting to filter out non-standard customers. (Tier 2 - SP_Dim_Customer)';","ALTER TABLE main.emoney.gold_sql_dp_prod_we_emoney_dbo_emoney_customer_risk_assessment_history ALTER COLUMN `IsValidCustomer` COMMENT 'DWH-computed in SP_Dim_Customer: 1 when PlayerLevelID<>4 AND LabelID NOT IN (30,26) AND CountryID<>250. Dictionary lookups (verified 2026-05-13): PlayerLevelID=4 is Dim_PlayerLevel.Name=''Internal'' (in-house/employee level); LabelID=30 is Dim_Label.Name=''Dealing'' (dealing-desk operational accounts); LabelID=26 is Dim_Label.Name=''ILQ''; CountryID=250 is Dim_Country.Name=''eToro'' (internal pseudo-jurisdiction, Abbreviation=''ZZ''). Popular Investors are tracked by GuruStatusID and are NOT excluded by this flag. (Tier 2 - SP_Dim_Customer)';"
knowledge/synapse/Wiki/_downstream_column_comments.sql,3586,iscreditreportvalidcb_pi,main.finance.gold_sql_dp_prod_we_bi_db_dbo_bi_db_finance_non_us_settlement_new_2025,IsCreditReportValidCB,ALTER,ALTER TABLE main.finance.gold_sql_dp_prod_we_bi_db_dbo_bi_db_finance_non_us_settlement_new_2025 ALTER COLUMN `IsCreditReportValidCB` COMMENT 'DWH-computed: similar to IsValidCustomer but with additional AccountTypeID != 2 exclusion and specific CID exceptions for CountryID=250. (Tier 2 - SP_Dim_Customer)';,"ALTER TABLE main.finance.gold_sql_dp_prod_we_bi_db_dbo_bi_db_finance_non_us_settlement_new_2025 ALTER COLUMN `IsCreditReportValidCB` COMMENT 'DWH-computed in SP_Dim_Customer: 1 when NOT (PlayerLevelID=4 AND AccountTypeID<>2) AND LabelID NOT IN (26,30) AND NOT (CountryID=250 AND CID NOT IN (3400616,10526243,10842855,11464063,21547142,34537826)). Same Internal/Dealing/ILQ exclusions as IsValidCustomer, PLUS demo-account exclusion (AccountTypeID<>2), with six hard-coded subsidiary-broker CIDs under CountryID=250 re-included. Popular Investors are tracked by GuruStatusID and are NOT excluded by this flag. (Tier 2 - SP_Dim_Customer)';"
knowledge/synapse/Wiki/_downstream_column_comments.sql,3587,isvalidcustomer_pi,main.finance.gold_sql_dp_prod_we_bi_db_dbo_bi_db_finance_non_us_settlement_new_2025,IsValidCustomer,ALTER,"ALTER TABLE main.finance.gold_sql_dp_prod_we_bi_db_dbo_bi_db_finance_non_us_settlement_new_2025 ALTER COLUMN `IsValidCustomer` COMMENT 'DWH-computed: 1 when not Popular Investor (PlayerLevelID != 4), not label 30/26, and not CountryID=250. Used in reporting to filter out non-standard customers. (Tier 2 - SP_Dim_Customer)';","ALTER TABLE main.finance.gold_sql_dp_prod_we_bi_db_dbo_bi_db_finance_non_us_settlement_new_2025 ALTER COLUMN `IsValidCustomer` COMMENT 'DWH-computed in SP_Dim_Customer: 1 when PlayerLevelID<>4 AND LabelID NOT IN (30,26) AND CountryID<>250. Dictionary lookups (verified 2026-05-13): PlayerLevelID=4 is Dim_PlayerLevel.Name=''Internal'' (in-house/employee level); LabelID=30 is Dim_Label.Name=''Dealing'' (dealing-desk operational accounts); LabelID=26 is Dim_Label.Name=''ILQ''; CountryID=250 is Dim_Country.Name=''eToro'' (internal pseudo-jurisdiction, Abbreviation=''ZZ''). Popular Investors are tracked by GuruStatusID and are NOT excluded by this flag. (Tier 2 - SP_Dim_Customer)';"
knowledge/synapse/Wiki/_downstream_column_comments.sql,3666,isvalidcustomer_pi,main.general.gold_sql_dp_prod_we_bi_db_dbo_bi_db_dailycommisionreport_instrument_agg,IsValidCustomer,ALTER,"ALTER TABLE main.general.gold_sql_dp_prod_we_bi_db_dbo_bi_db_dailycommisionreport_instrument_agg ALTER COLUMN `IsValidCustomer` COMMENT 'DWH-computed: 1 when not Popular Investor (PlayerLevelID != 4), not label 30/26, and not CountryID=250. Used in reporting to filter out non-standard customers. (Tier 2 - SP_Dim_Customer)';","ALTER TABLE main.general.gold_sql_dp_prod_we_bi_db_dbo_bi_db_dailycommisionreport_instrument_agg ALTER COLUMN `IsValidCustomer` COMMENT 'DWH-computed in SP_Dim_Customer: 1 when PlayerLevelID<>4 AND LabelID NOT IN (30,26) AND CountryID<>250. Dictionary lookups (verified 2026-05-13): PlayerLevelID=4 is Dim_PlayerLevel.Name=''Internal'' (in-house/employee level); LabelID=30 is Dim_Label.Name=''Dealing'' (dealing-desk operational accounts); LabelID=26 is Dim_Label.Name=''ILQ''; CountryID=250 is Dim_Country.Name=''eToro'' (internal pseudo-jurisdiction, Abbreviation=''ZZ''). Popular Investors are tracked by GuruStatusID and are NOT excluded by this flag. (Tier 2 - SP_Dim_Customer)';"
knowledge/synapse/Wiki/_downstream_column_comments.sql,3667,iscreditreportvalidcb_pi,main.general.gold_sql_dp_prod_we_bi_db_dbo_bi_db_dailycommisionreport_instrument_agg,IsCreditReportValidCB,ALTER,ALTER TABLE main.general.gold_sql_dp_prod_we_bi_db_dbo_bi_db_dailycommisionreport_instrument_agg ALTER COLUMN `IsCreditReportValidCB` COMMENT 'DWH-computed: similar to IsValidCustomer but with additional AccountTypeID != 2 exclusion and specific CID exceptions for CountryID=250. (Tier 2 - SP_Dim_Customer)';,"ALTER TABLE main.general.gold_sql_dp_prod_we_bi_db_dbo_bi_db_dailycommisionreport_instrument_agg ALTER COLUMN `IsCreditReportValidCB` COMMENT 'DWH-computed in SP_Dim_Customer: 1 when NOT (PlayerLevelID=4 AND AccountTypeID<>2) AND LabelID NOT IN (26,30) AND NOT (CountryID=250 AND CID NOT IN (3400616,10526243,10842855,11464063,21547142,34537826)). Same Internal/Dealing/ILQ exclusions as IsValidCustomer, PLUS demo-account exclusion (AccountTypeID<>2), with six hard-coded subsidiary-broker CIDs under CountryID=250 re-included. Popular Investors are tracked by GuruStatusID and are NOT excluded by this flag. (Tier 2 - SP_Dim_Customer)';"
knowledge/synapse/Wiki/_downstream_column_comments.sql,3884,labelid_bonusonly,main.pii_data.gold_sql_dp_prod_we_dwh_dbo_dim_customer,LabelID,ALTER,ALTER TABLE main.pii_data.gold_sql_dp_prod_we_dwh_dbo_dim_customer ALTER COLUMN `LabelID` COMMENT 'Internal segment label. FK to Dictionary.Label. LabelID=26 = BonusOnly customer (triggers IsHedged=0). Default=0. (Tier 1 - Customer.CustomerStatic)';,"ALTER TABLE main.pii_data.gold_sql_dp_prod_we_dwh_dbo_dim_customer ALTER COLUMN `LabelID` COMMENT 'Customer-segment label. FK to DWH_dbo.Dim_Label. Per dictionary (verified 2026-05-13): 26=ILQ, 30=Dealing -- both excluded by IsValidCustomer and used in the BackOffice IsHedged trigger (along with BackOffice.BonusOnlyCustomers, which is a SEPARATE table-based list, not the same as LabelID=26). Many other labels exist; query Dim_Label for the full map. Default=0. (Tier 1 - Customer.CustomerStatic)';"
knowledge/synapse/Wiki/_downstream_column_comments.sql,3915,playerlevelid_v1,main.pii_data.gold_sql_dp_prod_we_dwh_dbo_dim_customer,PlayerLevelID,ALTER,ALTER TABLE main.pii_data.gold_sql_dp_prod_we_dwh_dbo_dim_customer ALTER COLUMN `PlayerLevelID` COMMENT 'Customer experience/permission level. FK to Dictionary.PlayerLevel. 1=Standard (94%); 4=Popular Investor; 7=VIP. Determines available features and risk limits. Default=0. (Tier 1 - Customer.CustomerStatic)';,"ALTER TABLE main.pii_data.gold_sql_dp_prod_we_dwh_dbo_dim_customer ALTER COLUMN `PlayerLevelID` COMMENT 'Customer player-level tier. FK to DWH_dbo.Dim_PlayerLevel. Per dictionary (verified 2026-05-13): 0=N/A, 1=Bronze, 2=Platinum, 3=Gold, 4=Internal (in-house / eToro-employee accounts), 5=Silver, 6=Platinum Plus, 7=Diamond. NOT a Popular Investor signal (PI is tracked by GuruStatusID). NOT a demo flag (demo is AccountTypeID=2). Default=0. (Tier 2 - DWH_dbo.Dim_PlayerLevel)';"
knowledge/synapse/Wiki/_downstream_column_comments.sql,3939,isvalidcustomer_pi,main.pii_data.gold_sql_dp_prod_we_dwh_dbo_dim_customer,IsValidCustomer,ALTER,"ALTER TABLE main.pii_data.gold_sql_dp_prod_we_dwh_dbo_dim_customer ALTER COLUMN `IsValidCustomer` COMMENT 'DWH-computed: 1 when not Popular Investor (PlayerLevelID != 4), not label 30/26, and not CountryID=250. Used in reporting to filter out non-standard customers. (Tier 2 - SP_Dim_Customer)';","ALTER TABLE main.pii_data.gold_sql_dp_prod_we_dwh_dbo_dim_customer ALTER COLUMN `IsValidCustomer` COMMENT 'DWH-computed in SP_Dim_Customer: 1 when PlayerLevelID<>4 AND LabelID NOT IN (30,26) AND CountryID<>250. Dictionary lookups (verified 2026-05-13): PlayerLevelID=4 is Dim_PlayerLevel.Name=''Internal'' (in-house/employee level); LabelID=30 is Dim_Label.Name=''Dealing'' (dealing-desk operational accounts); LabelID=26 is Dim_Label.Name=''ILQ''; CountryID=250 is Dim_Country.Name=''eToro'' (internal pseudo-jurisdiction, Abbreviation=''ZZ''). Popular Investors are tracked by GuruStatusID and are NOT excluded by this flag. (Tier 2 - SP_Dim_Customer)';"
knowledge/synapse/Wiki/_downstream_column_comments.sql,3954,iscreditreportvalidcb_pi,main.pii_data.gold_sql_dp_prod_we_dwh_dbo_dim_customer,IsCreditReportValidCB,ALTER,ALTER TABLE main.pii_data.gold_sql_dp_prod_we_dwh_dbo_dim_customer ALTER COLUMN `IsCreditReportValidCB` COMMENT 'DWH-computed: similar to IsValidCustomer but with additional AccountTypeID != 2 exclusion and specific CID exceptions for CountryID=250. (Tier 2 - SP_Dim_Customer)';,"ALTER TABLE main.pii_data.gold_sql_dp_prod_we_dwh_dbo_dim_customer ALTER COLUMN `IsCreditReportValidCB` COMMENT 'DWH-computed in SP_Dim_Customer: 1 when NOT (PlayerLevelID=4 AND AccountTypeID<>2) AND LabelID NOT IN (26,30) AND NOT (CountryID=250 AND CID NOT IN (3400616,10526243,10842855,11464063,21547142,34537826)). Same Internal/Dealing/ILQ exclusions as IsValidCustomer, PLUS demo-account exclusion (AccountTypeID<>2), with six hard-coded subsidiary-broker CIDs under CountryID=250 re-included. Popular Investors are tracked by GuruStatusID and are NOT excluded by this flag. (Tier 2 - SP_Dim_Customer)';"
knowledge/synapse/Wiki/_downstream_column_comments.sql,3999,playerlevelid_v2_demo,main.pii_data.gold_sql_dp_prod_we_dwh_dbo_v_fact_snapshotcustomer,PlayerLevelID,ALTER,"ALTER TABLE main.pii_data.gold_sql_dp_prod_we_dwh_dbo_v_fact_snapshotcustomer ALTER COLUMN `PlayerLevelID` COMMENT 'Account tier: 4=demo, other values=real tiers. DEFAULT 0. Source: Ext_FSC_Real_Customer_Customer.PlayerLevelID (CC). FK to Dim_PlayerLevel. Critical for IsValidCustomer (PlayerLevelID=4 excluded). (Tier 2 - SP_Fact_SnapshotCustomer)';","ALTER TABLE main.pii_data.gold_sql_dp_prod_we_dwh_dbo_v_fact_snapshotcustomer ALTER COLUMN `PlayerLevelID` COMMENT 'Customer player-level tier. FK to DWH_dbo.Dim_PlayerLevel. Per dictionary (verified 2026-05-13): 0=N/A, 1=Bronze, 2=Platinum, 3=Gold, 4=Internal (in-house / eToro-employee accounts), 5=Silver, 6=Platinum Plus, 7=Diamond. NOT a Popular Investor signal (PI is tracked by GuruStatusID). NOT a demo flag (demo is AccountTypeID=2). Default=0. (Tier 2 - DWH_dbo.Dim_PlayerLevel)';"
knowledge/synapse/Wiki/_downstream_column_comments.sql,4046,playerlevelid_v2_demo,main.pii_data.gold_sql_dp_prod_we_dwh_dbo_v_fact_snapshotcustomer_fromdateid,PlayerLevelID,ALTER,"ALTER TABLE main.pii_data.gold_sql_dp_prod_we_dwh_dbo_v_fact_snapshotcustomer_fromdateid ALTER COLUMN `PlayerLevelID` COMMENT 'Account tier: 4=demo, other values=real tiers. DEFAULT 0. Source: Ext_FSC_Real_Customer_Customer.PlayerLevelID (CC). FK to Dim_PlayerLevel. Critical for IsValidCustomer (PlayerLevelID=4 excluded). (Tier 2 - SP_Fact_SnapshotCustomer)';","ALTER TABLE main.pii_data.gold_sql_dp_prod_we_dwh_dbo_v_fact_snapshotcustomer_fromdateid ALTER COLUMN `PlayerLevelID` COMMENT 'Customer player-level tier. FK to DWH_dbo.Dim_PlayerLevel. Per dictionary (verified 2026-05-13): 0=N/A, 1=Bronze, 2=Platinum, 3=Gold, 4=Internal (in-house / eToro-employee accounts), 5=Silver, 6=Platinum Plus, 7=Diamond. NOT a Popular Investor signal (PI is tracked by GuruStatusID). NOT a demo flag (demo is AccountTypeID=2). Default=0. (Tier 2 - DWH_dbo.Dim_PlayerLevel)';"
