wiki_path,section_4_title,semantic_header,idx,column,source,semantic_cell,verdict,signal
knowledge/synapse/Wiki/BI_DB_dbo/Functions/Function_Revenue_Trading_Instrument_Level.md,Output Columns,Transformation,6,LabelID,"BI_DB_Fact_Customer_Action_Position_Distribution.LabelID, Fact_SnapshotCustomer.LabelID",Direct via nested TVFs,HAS_SEMANTIC,prose
knowledge/synapse/Wiki/BI_DB_dbo/Functions/Function_Revenue_Trading_Instrument_Level.md,Output Columns,Transformation,7,VerificationLevelID,"BI_DB_Fact_Customer_Action_Position_Distribution.VerificationLevelID, Fact_SnapshotCustomer.VerificationLevelID",Direct via nested TVFs,HAS_SEMANTIC,prose
knowledge/synapse/Wiki/BI_DB_dbo/Functions/Function_Revenue_Trading_Instrument_Level.md,Output Columns,Transformation,8,PlayerStatusID,"BI_DB_Fact_Customer_Action_Position_Distribution.PlayerStatusID, Fact_SnapshotCustomer.PlayerStatusID",Direct via nested TVFs,HAS_SEMANTIC,prose
knowledge/synapse/Wiki/BI_DB_dbo/Functions/Function_Revenue_Trading_Instrument_Level.md,Output Columns,Transformation,9,RiskStatusID,"BI_DB_Fact_Customer_Action_Position_Distribution.RiskStatusID, Fact_SnapshotCustomer.RiskStatusID",Direct via nested TVFs,HAS_SEMANTIC,prose
knowledge/synapse/Wiki/BI_DB_dbo/Functions/Function_Revenue_Trading_Instrument_Level.md,Output Columns,Transformation,10,RiskClassificationID,"BI_DB_Fact_Customer_Action_Position_Distribution.RiskClassificationID, Fact_SnapshotCustomer.RiskClassificationID",Direct via nested TVFs,HAS_SEMANTIC,prose
knowledge/synapse/Wiki/BI_DB_dbo/Functions/Function_Revenue_Trading_Instrument_Level.md,Output Columns,Transformation,11,GuruStatusID,"BI_DB_Fact_Customer_Action_Position_Distribution.GuruStatusID, Fact_SnapshotCustomer.GuruStatusID",Direct via nested TVFs,HAS_SEMANTIC,prose
knowledge/synapse/Wiki/BI_DB_dbo/Functions/Function_Revenue_Trading_Instrument_Level.md,Output Columns,Transformation,12,RegulationID,"BI_DB_Fact_Customer_Action_Position_Distribution.RegulationID, Fact_SnapshotCustomer.RegulationID",Direct via nested TVFs,HAS_SEMANTIC,prose
knowledge/synapse/Wiki/BI_DB_dbo/Functions/Function_Revenue_Trading_Instrument_Level.md,Output Columns,Transformation,13,AccountStatusID,"BI_DB_Fact_Customer_Action_Position_Distribution.AccountStatusID, Fact_SnapshotCustomer.AccountStatusID",Direct via nested TVFs,HAS_SEMANTIC,prose
knowledge/synapse/Wiki/BI_DB_dbo/Functions/Function_Revenue_Trading_Instrument_Level.md,Output Columns,Transformation,14,AccountManagerID,"BI_DB_Fact_Customer_Action_Position_Distribution.AccountManagerID, Fact_SnapshotCustomer.AccountManagerID",Direct via nested TVFs,HAS_SEMANTIC,prose
knowledge/synapse/Wiki/BI_DB_dbo/Functions/Function_Revenue_Trading_Instrument_Level.md,Output Columns,Transformation,15,PlayerLevelID,"BI_DB_Fact_Customer_Action_Position_Distribution.PlayerLevelID, Fact_SnapshotCustomer.PlayerLevelID",Direct via nested TVFs,HAS_SEMANTIC,prose
knowledge/synapse/Wiki/BI_DB_dbo/Functions/Function_Revenue_Trading_Instrument_Level.md,Output Columns,Transformation,16,AccountTypeID,"BI_DB_Fact_Customer_Action_Position_Distribution.AccountTypeID, Fact_SnapshotCustomer.AccountTypeID",Direct via nested TVFs,HAS_SEMANTIC,prose
knowledge/synapse/Wiki/BI_DB_dbo/Functions/Function_Revenue_Trading_Instrument_Level.md,Output Columns,Transformation,17,IsDepositor,"BI_DB_Fact_Customer_Action_Position_Distribution.IsDepositor, Fact_SnapshotCustomer.IsDepositor",Direct via nested TVFs,HAS_SEMANTIC,prose
knowledge/synapse/Wiki/BI_DB_dbo/Functions/Function_Revenue_Trading_Instrument_Level.md,Output Columns,Transformation,18,SuitabilityTestStatusID,"BI_DB_Fact_Customer_Action_Position_Distribution.SuitabilityTestStatusID, Fact_SnapshotCustomer.SuitabilityTestStatusID",Direct via nested TVFs,HAS_SEMANTIC,prose
knowledge/synapse/Wiki/BI_DB_dbo/Functions/Function_Revenue_Trading_Instrument_Level.md,Output Columns,Transformation,19,MifidCategorizationID,"BI_DB_Fact_Customer_Action_Position_Distribution.MifidCategorizationID, Fact_SnapshotCustomer.MifidCategorizationID",Direct via nested TVFs,HAS_SEMANTIC,prose
knowledge/synapse/Wiki/BI_DB_dbo/Functions/Function_Revenue_Trading_Instrument_Level.md,Output Columns,Transformation,20,IsValidCustomer,"BI_DB_Fact_Customer_Action_Position_Distribution.IsValidCustomer, Fact_SnapshotCustomer.IsValidCustomer",Direct via nested TVFs,HAS_SEMANTIC,prose
knowledge/synapse/Wiki/BI_DB_dbo/Functions/Function_Revenue_Trading_Instrument_Level.md,Output Columns,Transformation,21,IsCreditReportValidCB,"BI_DB_Fact_Customer_Action_Position_Distribution.IsCreditReportValidCB, Fact_SnapshotCustomer.IsCreditReportValidCB",Direct via nested TVFs,HAS_SEMANTIC,prose
knowledge/synapse/Wiki/BI_DB_dbo/Functions/Function_Revenue_Trading_Instrument_Level.md,Output Columns,Transformation,22,AffiliateID,"BI_DB_Fact_Customer_Action_Position_Distribution.AffiliateID, Fact_SnapshotCustomer.AffiliateID",Direct via nested TVFs,HAS_SEMANTIC,prose
knowledge/synapse/Wiki/BI_DB_dbo/Functions/Function_Revenue_Trading_Instrument_Level.md,Output Columns,Transformation,23,InstrumentTypeID,Dim_Instrument.InstrumentTypeID,Direct via nested TVFs,HAS_SEMANTIC,prose
knowledge/synapse/Wiki/BI_DB_dbo/Functions/Function_Revenue_Trading_Instrument_Level.md,Output Columns,Transformation,24,IsFuture,Dim_Instrument.IsFuture,Direct via nested TVFs,HAS_SEMANTIC,prose
knowledge/synapse/Wiki/BI_DB_dbo/Functions/Function_Revenue_Trading_Instrument_Level.md,Output Columns,Transformation,25,IsSQF,Function_Instrument_Snapshot_Enriched.InstrumentID,CASE WHEN InstrumentID IS NOT NULL THEN 1 ELSE 0 END (via nested TVFs),HAS_TRANSFORMATION,case_when
knowledge/synapse/Wiki/BI_DB_dbo/Functions/Function_Revenue_Trading_Instrument_Level.md,Output Columns,Transformation,26,InstrumentID,"BI_DB_Fact_Customer_Action_Position_Distribution.InstrumentID, Fact_CustomerAction.InstrumentID",Direct via nested TVFs,HAS_SEMANTIC,prose
knowledge/synapse/Wiki/BI_DB_dbo/Functions/Function_Revenue_Trading_Instrument_Level.md,Output Columns,Transformation,27,IsBuy,"BI_DB_Fact_Customer_Action_Position_Distribution.IsBuy, Fact_CustomerAction.IsBuy",Direct via nested TVFs,HAS_SEMANTIC,prose
knowledge/synapse/Wiki/BI_DB_dbo/Functions/Function_Revenue_Trading_Instrument_Level.md,Output Columns,Transformation,28,IsAirDrop,"BI_DB_Fact_Customer_Action_Position_Distribution.IsAirDrop, Fact_CustomerAction.IsAirDrop",Direct via nested TVFs,HAS_SEMANTIC,prose
knowledge/synapse/Wiki/BI_DB_dbo/Functions/Function_Revenue_Trading_Instrument_Level.md,Output Columns,Transformation,29,IsLeverage,"BI_DB_Fact_Customer_Action_Position_Distribution.Leverage, Fact_CustomerAction.Leverage",CASE WHEN Leverage > 1 THEN 1 ELSE 0 END,HAS_TRANSFORMATION,case_when
knowledge/synapse/Wiki/BI_DB_dbo/Functions/Function_Revenue_Trading_Instrument_Level.md,Output Columns,Transformation,30,IsCopy,"BI_DB_Fact_Customer_Action_Position_Distribution.MirrorID, Fact_CustomerAction.MirrorID",CASE WHEN MirrorID > 0 THEN 1 ELSE 0 END,HAS_TRANSFORMATION,case_when
knowledge/synapse/Wiki/BI_DB_dbo/Functions/Function_Revenue_Trading_Instrument_Level.md,Output Columns,Transformation,31,IsSettled,"BI_DB_Fact_Customer_Action_Position_Distribution.IsSettled, Fact_CustomerAction.IsSettled",Direct,TRIVIAL,
knowledge/synapse/Wiki/BI_DB_dbo/Functions/Function_Revenue_Trading_Instrument_Level.md,Output Columns,Transformation,32,IsActiveTrade,Function_Revenue_FullCommissions (computed from MirrorID + IsAirDrop); literal in other UNION branches,"TotalFullCommission branch: `CASE WHEN ISNULL(IsAirDrop,0)=0 AND MirrorID=0 THEN 1 ELSE 0 END`. RolloverFee/AdminFee/SpotAdjustFee: literal `0`. TicketFee/TicketFeeByPercent: literal `1`",HAS_TRANSFORMATION,case_when
knowledge/synapse/Wiki/BI_DB_dbo/Functions/Function_Revenue_Trading_Instrument_Level.md,Output Columns,Transformation,33,IsCopyFund,BI_DB_CopyFund_Positions.PositionID,CASE WHEN PositionID IS NOT NULL THEN 1 ELSE 0 END,HAS_TRANSFORMATION,case_when
knowledge/synapse/Wiki/BI_DB_dbo/Functions/Function_Revenue_Trading_Instrument_Level.md,Output Columns,Transformation,34,IsIBANTrade,"BI_DB_Positions_Closed_To_IBAN.PositionID, BI_DB_Positions_Opened_From_IBAN.PositionID",CASE WHEN closed OR opened IBAN PositionID IS NOT NULL THEN 1 ELSE 0 END,HAS_TRANSFORMATION,case_when
knowledge/synapse/Wiki/BI_DB_dbo/Functions/Function_Revenue_Trading_Instrument_Level.md,Output Columns,Transformation,35,IsRecurring,BI_DB_RecurringInvestment_Positions.PositionID,CASE WHEN PositionID IS NOT NULL THEN 1 ELSE 0 END,HAS_TRANSFORMATION,case_when
knowledge/synapse/Wiki/BI_DB_dbo/Functions/Function_Revenue_Trading_Instrument_Level.md,Output Columns,Transformation,36,IsMarginTrade,"BI_DB_Fact_Customer_Action_Position_Distribution.SettlementTypeID, Fact_CustomerAction.SettlementTypeID",CASE WHEN SettlementTypeID = 5 THEN 1 ELSE 0 END (from nested TVFs),HAS_TRANSFORMATION,case_when
knowledge/synapse/Wiki/BI_DB_dbo/Functions/Function_Revenue_Trading_Instrument_Level.md,Output Columns,Transformation,37,Amount,"Fee columns from nested TVFs (TotalFullCommission, RolloverFee, TicketFee, TicketFeeByPercent, AdminFee, SpotAdjustFee)",`SUM(Amount)` after UNION ALL of nested TVFs — each source TVF applies its own predicates (e.g. commission `ActionTypeID` set; rollover `ActionTypeID = 35` / `IsFeeDividend`; ticket / percent-ticket / admin / spot-adjust rules as in those functions),HAS_TRANSFORMATION,agg
knowledge/synapse/Wiki/BI_DB_dbo/Functions/Function_Revenue_Trading_Instrument_Level.md,Output Columns,Transformation,38,CountPositions,"BI_DB_Fact_Customer_Action_Position_Distribution.PositionID, Fact_CustomerAction.PositionID",COUNT(PositionID),HAS_TRANSFORMATION,agg
knowledge/synapse/Wiki/BI_DB_dbo/Functions/Function_Revenue_StakingFee.md,Output Columns,Transformation,1,StakingMonthID,Dealing_Staking_Results,"left(StakingMonthID,6)",HAS_SEMANTIC,prose
knowledge/synapse/Wiki/BI_DB_dbo/Functions/Function_Revenue_StakingFee.md,Output Columns,Transformation,2,Date,Dealing_Staking_Results,"dateadd(MONTH,-1,UpdateDate)",HAS_SEMANTIC,prose
knowledge/synapse/Wiki/BI_DB_dbo/Functions/Function_Revenue_StakingFee.md,Output Columns,Transformation,3,DateID,Dealing_Staking_Results,"CAST(FORMAT(CAST(dateadd(MONTH,-1,UpdateDate) AS DATE),'yyyyMMdd') as INT)",HAS_TRANSFORMATION,cast
knowledge/synapse/Wiki/BI_DB_dbo/Functions/Function_Revenue_StakingFee.md,Output Columns,Transformation,4,StakingMonth,Dealing_Staking_Results.StakingMonth,Direct,TRIVIAL,
knowledge/synapse/Wiki/BI_DB_dbo/Functions/Function_Revenue_StakingFee.md,Output Columns,Transformation,5,StakingYear,Dealing_Staking_Results.StakingYear,Direct,TRIVIAL,
knowledge/synapse/Wiki/BI_DB_dbo/Functions/Function_Revenue_StakingFee.md,Output Columns,Transformation,6,InstrumentID,Dealing_Staking_Results.InstrumentID,Direct,TRIVIAL,
knowledge/synapse/Wiki/BI_DB_dbo/Functions/Function_Revenue_StakingFee.md,Output Columns,Transformation,7,Instrument,Dim_Instrument.Name,Direct,TRIVIAL,
knowledge/synapse/Wiki/BI_DB_dbo/Functions/Function_Revenue_StakingFee.md,Output Columns,Transformation,8,CID,Dealing_Staking_Results.CID,Direct,TRIVIAL,
knowledge/synapse/Wiki/BI_DB_dbo/Functions/Function_Revenue_StakingFee.md,Output Columns,Transformation,9,IsEligible,Dealing_Staking_Results.IsEligible,Direct,TRIVIAL,
knowledge/synapse/Wiki/BI_DB_dbo/Functions/Function_Revenue_StakingFee.md,Output Columns,Transformation,10,NonEligible_PrimaryReason,Dealing_Staking_Results.NonEligible_PrimaryReason,Direct,TRIVIAL,
knowledge/synapse/Wiki/BI_DB_dbo/Functions/Function_Revenue_StakingFee.md,Output Columns,Transformation,11,IneligibleCustomerRewards,Dealing_Staking_Results.Etoro_Amount,"CASE WHEN IsEligible = 0 THEN Etoro_Amount ELSE 0 END WHERE attributed DateID (from dateadd(MONTH,-1,UpdateDate)) BETWEEN @sdateID AND @edateID AND StakingMonthID not in BadMonths (LEN>6 excluded)",HAS_TRANSFORMATION,case_when
knowledge/synapse/Wiki/BI_DB_dbo/Functions/Function_Revenue_StakingFee.md,Output Columns,Transformation,12,RevShareCommission,Dealing_Staking_Results.Etoro_Amount,CASE WHEN IsEligible = 1 THEN Etoro_Amount ELSE 0 END WHERE attributed DateID BETWEEN @sdateID AND @edateID AND StakingMonthID not in BadMonths,HAS_TRANSFORMATION,case_when
knowledge/synapse/Wiki/BI_DB_dbo/Functions/Function_Revenue_StakingFee.md,Output Columns,Transformation,13,ClientPercent,Dealing_Staking_Results,"Client_Airdrop / nullif((Client_Airdrop + Etoro_Amount),0) ClientPercent",HAS_TRANSFORMATION,coalesce
knowledge/synapse/Wiki/BI_DB_dbo/Functions/Function_Revenue_StakingFee.md,Output Columns,Transformation,14,EtoroPercent,Dealing_Staking_Results,"Etoro_Amount / nullif((Client_Airdrop + Etoro_Amount),0) EtoroPercent",HAS_TRANSFORMATION,coalesce
knowledge/synapse/Wiki/BI_DB_dbo/Functions/Function_Revenue_StakingFee.md,Output Columns,Transformation,15,ClientUSDDistributed,Dealing_Staking_Results.USD_Compensation,CASE WHEN IsEligible = 1 THEN USD_Compensation ELSE 0 END WHERE attributed DateID BETWEEN @sdateID AND @edateID AND StakingMonthID not in BadMonths,HAS_TRANSFORMATION,case_when
knowledge/synapse/Wiki/BI_DB_dbo/Functions/Function_Revenue_StakingFee.md,Output Columns,Transformation,16,EtoroUSDDistributed,Dealing_Staking_Results.Etoro_Amount_USD,Etoro_Amount_USD WHERE attributed DateID BETWEEN @sdateID AND @edateID AND StakingMonthID not in BadMonths,HAS_SEMANTIC,prose
knowledge/synapse/Wiki/BI_DB_dbo/Functions/Function_Revenue_StakingFee.md,Output Columns,Transformation,17,TotalUSDDistributed,"Dealing_Staking_Results.USD_Compensation, Etoro_Amount_USD",CASE WHEN IsEligible = 1 THEN USD_Compensation ELSE 0 END + Etoro_Amount_USD WHERE attributed DateID BETWEEN @sdateID AND @edateID AND StakingMonthID not in BadMonths,HAS_TRANSFORMATION,case_when
knowledge/synapse/Wiki/BI_DB_dbo/Functions/Function_Revenue_StakingFee.md,Output Columns,Transformation,18,AirDropDateID,Dealing_Staking_Results,"CAST(FORMAT(CAST(AirdropOccurred AS DATE),'yyyyMMdd') as INT)",HAS_TRANSFORMATION,cast
knowledge/synapse/Wiki/BI_DB_dbo/Functions/Function_Revenue_StakingFee.md,Output Columns,Transformation,19,ActualCompensationType,Dealing_Staking_Results.ActualCompensationType,Direct,TRIVIAL,
knowledge/synapse/Wiki/BI_DB_dbo/Functions/Function_Revenue_StakingFee.md,Output Columns,Transformation,20,ClubCategory,Dealing_Staking_Results.ClubCategory,Direct,TRIVIAL,
knowledge/synapse/Wiki/BI_DB_dbo/Functions/Function_Revenue_StakingFee.md,Output Columns,Transformation,21,GCID,Fact_SnapshotCustomer.GCID,Direct,TRIVIAL,
knowledge/synapse/Wiki/BI_DB_dbo/Functions/Function_Revenue_StakingFee.md,Output Columns,Transformation,22,CountryID,Fact_SnapshotCustomer.CountryID,Direct,TRIVIAL,
knowledge/synapse/Wiki/BI_DB_dbo/Functions/Function_Revenue_StakingFee.md,Output Columns,Transformation,23,LabelID,Fact_SnapshotCustomer.LabelID,Direct,TRIVIAL,
knowledge/synapse/Wiki/BI_DB_dbo/Functions/Function_Revenue_StakingFee.md,Output Columns,Transformation,24,LanguageID,Fact_SnapshotCustomer.LanguageID,Direct,TRIVIAL,
knowledge/synapse/Wiki/BI_DB_dbo/Functions/Function_Revenue_StakingFee.md,Output Columns,Transformation,25,VerificationLevelID,Fact_SnapshotCustomer.VerificationLevelID,Direct,TRIVIAL,
knowledge/synapse/Wiki/BI_DB_dbo/Functions/Function_Revenue_StakingFee.md,Output Columns,Transformation,26,DocsOK,Fact_SnapshotCustomer.DocsOK,Direct,TRIVIAL,
knowledge/synapse/Wiki/BI_DB_dbo/Functions/Function_Revenue_StakingFee.md,Output Columns,Transformation,27,PlayerStatusID,Fact_SnapshotCustomer.PlayerStatusID,Direct,TRIVIAL,
knowledge/synapse/Wiki/BI_DB_dbo/Functions/Function_Revenue_StakingFee.md,Output Columns,Transformation,28,Bankruptcy,Fact_SnapshotCustomer.Bankruptcy,Direct,TRIVIAL,
knowledge/synapse/Wiki/BI_DB_dbo/Functions/Function_Revenue_StakingFee.md,Output Columns,Transformation,29,RiskStatusID,Fact_SnapshotCustomer.RiskStatusID,Direct,TRIVIAL,
knowledge/synapse/Wiki/BI_DB_dbo/Functions/Function_Revenue_StakingFee.md,Output Columns,Transformation,30,RiskClassificationID,Fact_SnapshotCustomer.RiskClassificationID,Direct,TRIVIAL,
knowledge/synapse/Wiki/BI_DB_dbo/Functions/Function_Revenue_StakingFee.md,Output Columns,Transformation,31,CommunicationLanguageID,Fact_SnapshotCustomer.CommunicationLanguageID,Direct,TRIVIAL,
knowledge/synapse/Wiki/BI_DB_dbo/Functions/Function_Revenue_StakingFee.md,Output Columns,Transformation,32,PremiumAccount,Fact_SnapshotCustomer.PremiumAccount,Direct,TRIVIAL,
knowledge/synapse/Wiki/BI_DB_dbo/Functions/Function_Revenue_StakingFee.md,Output Columns,Transformation,33,Evangelist,Fact_SnapshotCustomer.Evangelist,Direct,TRIVIAL,
knowledge/synapse/Wiki/BI_DB_dbo/Functions/Function_Revenue_StakingFee.md,Output Columns,Transformation,34,GuruStatusID,Fact_SnapshotCustomer.GuruStatusID,Direct,TRIVIAL,
knowledge/synapse/Wiki/BI_DB_dbo/Functions/Function_Revenue_StakingFee.md,Output Columns,Transformation,35,RegulationID,Fact_SnapshotCustomer.RegulationID,Direct,TRIVIAL,
knowledge/synapse/Wiki/BI_DB_dbo/Functions/Function_Revenue_StakingFee.md,Output Columns,Transformation,36,AccountStatusID,Fact_SnapshotCustomer.AccountStatusID,Direct,TRIVIAL,
knowledge/synapse/Wiki/BI_DB_dbo/Functions/Function_Revenue_StakingFee.md,Output Columns,Transformation,37,AccountManagerID,Fact_SnapshotCustomer.AccountManagerID,Direct,TRIVIAL,
knowledge/synapse/Wiki/BI_DB_dbo/Functions/Function_Revenue_StakingFee.md,Output Columns,Transformation,38,PlayerLevelID,Fact_SnapshotCustomer.PlayerLevelID,Direct,TRIVIAL,
knowledge/synapse/Wiki/BI_DB_dbo/Functions/Function_Revenue_StakingFee.md,Output Columns,Transformation,39,AccountTypeID,Fact_SnapshotCustomer.AccountTypeID,Direct,TRIVIAL,
knowledge/synapse/Wiki/BI_DB_dbo/Functions/Function_Revenue_StakingFee.md,Output Columns,Transformation,40,DateRangeID,Fact_SnapshotCustomer.DateRangeID,Direct,TRIVIAL,
knowledge/synapse/Wiki/BI_DB_dbo/Functions/Function_Revenue_StakingFee.md,Output Columns,Transformation,41,IsDepositor,Fact_SnapshotCustomer.IsDepositor,Direct,TRIVIAL,
knowledge/synapse/Wiki/BI_DB_dbo/Functions/Function_Revenue_StakingFee.md,Output Columns,Transformation,42,PendingClosureStatusID,Fact_SnapshotCustomer.PendingClosureStatusID,Direct,TRIVIAL,
knowledge/synapse/Wiki/BI_DB_dbo/Functions/Function_Revenue_StakingFee.md,Output Columns,Transformation,43,DocumentStatusID,Fact_SnapshotCustomer.DocumentStatusID,Direct,TRIVIAL,
knowledge/synapse/Wiki/BI_DB_dbo/Functions/Function_Revenue_StakingFee.md,Output Columns,Transformation,44,SuitabilityTestStatusID,Fact_SnapshotCustomer.SuitabilityTestStatusID,Direct,TRIVIAL,
knowledge/synapse/Wiki/BI_DB_dbo/Functions/Function_Revenue_StakingFee.md,Output Columns,Transformation,45,MifidCategorizationID,Fact_SnapshotCustomer.MifidCategorizationID,Direct,TRIVIAL,
knowledge/synapse/Wiki/BI_DB_dbo/Functions/Function_Revenue_StakingFee.md,Output Columns,Transformation,46,IsEmailVerified,Fact_SnapshotCustomer.IsEmailVerified,Direct,TRIVIAL,
knowledge/synapse/Wiki/BI_DB_dbo/Functions/Function_Revenue_StakingFee.md,Output Columns,Transformation,47,IsValidCustomer,Fact_SnapshotCustomer.IsValidCustomer,Direct,TRIVIAL,
knowledge/synapse/Wiki/BI_DB_dbo/Functions/Function_Revenue_StakingFee.md,Output Columns,Transformation,48,DesignatedRegulationID,Fact_SnapshotCustomer.DesignatedRegulationID,Direct,TRIVIAL,
knowledge/synapse/Wiki/BI_DB_dbo/Functions/Function_Revenue_StakingFee.md,Output Columns,Transformation,49,EvMatchStatus,Fact_SnapshotCustomer.EvMatchStatus,Direct,TRIVIAL,
knowledge/synapse/Wiki/BI_DB_dbo/Functions/Function_Revenue_StakingFee.md,Output Columns,Transformation,50,RegionID,Fact_SnapshotCustomer.RegionID,Direct,TRIVIAL,
knowledge/synapse/Wiki/BI_DB_dbo/Functions/Function_Revenue_StakingFee.md,Output Columns,Transformation,51,PlayerStatusReasonID,Fact_SnapshotCustomer.PlayerStatusReasonID,Direct,TRIVIAL,
knowledge/synapse/Wiki/BI_DB_dbo/Functions/Function_Revenue_StakingFee.md,Output Columns,Transformation,52,IsCreditReportValidCB,Fact_SnapshotCustomer.IsCreditReportValidCB,Direct,TRIVIAL,
knowledge/synapse/Wiki/BI_DB_dbo/Functions/Function_Revenue_StakingFee.md,Output Columns,Transformation,53,AffiliateID,Fact_SnapshotCustomer.AffiliateID,Direct,TRIVIAL,
knowledge/synapse/Wiki/BI_DB_dbo/Functions/Function_Revenue_StakingFee.md,Output Columns,Transformation,54,Email,Fact_SnapshotCustomer.Email,Direct,TRIVIAL,
knowledge/synapse/Wiki/BI_DB_dbo/Functions/Function_Revenue_StakingFee.md,Output Columns,Transformation,55,City,Fact_SnapshotCustomer.City,Direct,TRIVIAL,
knowledge/synapse/Wiki/BI_DB_dbo/Functions/Function_Revenue_StakingFee.md,Output Columns,Transformation,56,Address,Fact_SnapshotCustomer.Address,Direct,TRIVIAL,
knowledge/synapse/Wiki/BI_DB_dbo/Functions/Function_Revenue_StakingFee.md,Output Columns,Transformation,57,Zip,Fact_SnapshotCustomer.Zip,Direct,TRIVIAL,
knowledge/synapse/Wiki/BI_DB_dbo/Functions/Function_Revenue_StakingFee.md,Output Columns,Transformation,58,PhoneNumber,Fact_SnapshotCustomer.PhoneNumber,Direct,TRIVIAL,
knowledge/synapse/Wiki/BI_DB_dbo/Functions/Function_Revenue_StakingFee.md,Output Columns,Transformation,59,IsPhoneVerified,Fact_SnapshotCustomer.IsPhoneVerified,Direct,TRIVIAL,
knowledge/synapse/Wiki/BI_DB_dbo/Functions/Function_Revenue_StakingFee.md,Output Columns,Transformation,60,PhoneVerificationDateID,Fact_SnapshotCustomer.PhoneVerificationDateID,Direct,TRIVIAL,
knowledge/synapse/Wiki/BI_DB_dbo/Functions/Function_Revenue_StakingFee.md,Output Columns,Transformation,61,PlayerStatusSubReasonID,Fact_SnapshotCustomer.PlayerStatusSubReasonID,Direct,TRIVIAL,
