dwh_wiki,dwh_object,line_no,column_index,column_name,tier_claim_raw,current_desc,source_wiki,source_column,source_tier,source_desc,match_method,layer,verdict,severity,judge_reason,proposed_fix,notes
knowledge/synapse/Wiki/DWH_dbo/Views/V_Dim_Customer.md,V_Dim_Customer,97,59,SubSerialID,inherited from Dim_Customer wiki,Sub-affiliate identifier string. Can be up to 1024 chars for complex affiliate tracking paths,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Customer.md,SubSerialID,1,Sub-affiliate identifier string. Can be up to 1024 chars for complex affiliate tracking paths,exact (case-insensitive),L2-semantic,PASS,,Descriptions are identical.,,
knowledge/synapse/Wiki/DWH_dbo/Views/V_Dim_Customer.md,V_Dim_Customer,98,60,EvMatchStatus,inherited from Dim_Customer wiki,"Electronic verification match result. Score or decision from automated identity verification vendors (Onfido, Au10tix). NULL if not yet processed",knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Customer.md,EvMatchStatus,1,"Electronic verification match result. Score or decision from automated identity verification vendors (Onfido, Au10tix). NULL if not yet processed",exact (case-insensitive),L2-semantic,PASS,,The downstream description is identical to the source description.,,
knowledge/synapse/Wiki/DWH_dbo/Views/V_Dim_Customer.md,V_Dim_Customer,99,61,DocumentStatusID,inherited from Dim_Customer wiki,Current state of the customer KYC document submission and review queue. NULL if no documents submitted,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Customer.md,DocumentStatusID,1,Current state of the customer KYC document submission and review queue. NULL if no documents submitted,exact (case-insensitive),L2-semantic,PASS,,Descriptions are identical.,,
knowledge/synapse/Wiki/DWH_dbo/Views/V_Dim_Customer.md,V_Dim_Customer,100,62,RegulationChangeDate,inherited from Dim_Customer wiki,Timestamp when RegulationID was last changed. CONVERT to varchar(50) style 121. NULL if never changed,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Customer.md,RegulationChangeDate,1,Timestamp when RegulationID was last changed. Updated automatically by the CustomerHistoryUpdate trigger. NULL if never changed since creation,exact (case-insensitive),L2-semantic,PASS,,Both describe the same timestamp for RegulationID changes with NULL when unchanged; the CONVERT formatting detail is an implementation/presentation note that does not alter business meaning.,,
knowledge/synapse/Wiki/DWH_dbo/Views/V_Dim_Customer.md,V_Dim_Customer,101,63,IsCopyBlocked,inherited from Dim_Customer wiki,1 if the customer is blocked from copy trading. CAST to varchar(1). Currently 0 in all rows,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Customer.md,IsCopyBlocked,1,1 if the customer is blocked from copy trading. 0 in all current rows - feature exists but currently unused/not enforced,exact (case-insensitive),L2-semantic,PASS,,Both describe a copy-trading block flag that is currently 0 in all rows; the CAST detail is harmless implementation info.,,
knowledge/synapse/Wiki/DWH_dbo/Views/V_Dim_Customer.md,V_Dim_Customer,102,64,WorldCheckID,inherited from Dim_Customer wiki,Refinitiv/LSEG World-Check sanctions and PEP screening result. FK to Dictionary.WorldCheck. Default=0,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Customer.md,WorldCheckID,1,Refinitiv/LSEG World-Check sanctions and PEP screening result. FK to Dictionary.WorldCheck. Default=0,exact (case-insensitive),L2-semantic,PASS,,Descriptions are identical.,,
knowledge/synapse/Wiki/DWH_dbo/Views/V_Dim_Customer.md,V_Dim_Customer,103,65,IsEDD,inherited from Dim_Customer wiki,Enhanced Due Diligence required flag. CAST to varchar(1). 1 = deeper AML/KYC investigation required,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Customer.md,IsEDD,1,"Enhanced Due Diligence required flag. 1 = customer requires deeper AML/KYC investigation (PEP, high-risk country, large transactions). 23,944 customers (0.13%) flagged. Default=0",exact (case-insensitive),L2-semantic,PASS,,Both describe the same EDD flag indicating deeper AML/KYC investigation is required; the downstream version merely omits statistical detail and notes a CAST to varchar.,,
knowledge/synapse/Wiki/DWH_dbo/Views/V_Dim_Customer.md,V_Dim_Customer,104,66,SuitabilityTestStatusID,inherited from Dim_Customer wiki,MiFID II appropriateness/suitability test result. NULL if test not completed,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Customer.md,SuitabilityTestStatusID,1,MiFID II appropriateness/suitability test result. NULL if test not completed,exact (case-insensitive),L2-semantic,PASS,,Descriptions are identical.,,
knowledge/synapse/Wiki/DWH_dbo/Views/V_Dim_Customer.md,V_Dim_Customer,105,67,FirstDepositAmount,inherited from Dim_Customer wiki,"Amount of first deposit (in USD). CAST to decimal(19,4). Updated from FTDAmountInUsd",knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Customer.md,FirstDepositAmount,2,Amount of first deposit (in USD). Updated from FTDAmountInUsd,exact (case-insensitive),L1-structural,FAIL,HIGH,source wiki tags this column as Tier 2 — the (Tier 1) claim is a tier promotion lie,Amount of first deposit (in USD). Updated from FTDAmountInUsd (Tier 2 — via Dim_Customer),
knowledge/synapse/Wiki/DWH_dbo/Views/V_Dim_Customer.md,V_Dim_Customer,106,68,PrivacyPolicyID,inherited from Dim_Customer wiki,Version of the privacy policy the customer has accepted. FK to Dictionary.PrivacyPolicy,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Customer.md,PrivacyPolicyID,1,Version of the privacy policy the customer has accepted. FK to Dictionary.PrivacyPolicy,exact (case-insensitive),L2-semantic,PASS,,The descriptions are identical.,,
knowledge/synapse/Wiki/DWH_dbo/Views/V_Dim_Customer.md,V_Dim_Customer,107,69,MifidCategorizationID,inherited from Dim_Customer wiki,"MiFID II investor classification. FK to Dictionary.MifidCategorization. 1=Retail (97.3%), 4=Retail Pending, 5=Pending",knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Customer.md,MifidCategorizationID,1,"MiFID II investor classification. FK to Dictionary.MifidCategorization. Values: 1=Retail (97.3%), 4=Eligible Counterparty (2.6%), 5=Professional (0.03%). Default=1",exact (case-insensitive),L2-semantic,FAIL,HIGH,"Value labels 4 and 5 differ: source says 4=Eligible Counterparty and 5=Professional, but claim says 4=Retail Pending and 5=Pending, which are entirely different classification meanings.","MiFID II investor classification. FK to Dictionary.MifidCategorization. 1=Retail (97.3%), 4=Eligible Counterparty (2.6%), 5=Professional (0.03%). Default=1 (Tier 1 - Dim_Customer.md)",
knowledge/synapse/Wiki/DWH_dbo/Views/V_Dim_Customer.md,V_Dim_Customer,108,70,IsEmailVerified,inherited from Dim_Customer wiki,Whether the email address has been verified by clicking a confirmation link. NULL for older accounts,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Customer.md,IsEmailVerified,1,Whether the email address has been verified by clicking a confirmation link. NULL for older accounts predating this flag,exact (case-insensitive),L2-semantic,PASS,,Both descriptions convey the same meaning; omitting 'predating this flag' is a minor wording difference that does not change the business interpretation.,,
knowledge/synapse/Wiki/DWH_dbo/Views/V_Dim_Customer.md,V_Dim_Customer,109,71,IsValidCustomer,inherited from Dim_Customer wiki,"DWH-computed: 1 when PlayerLevelID≠4, LabelID NOT IN (30,26), CountryID≠250. Filters non-standard customers from reporting",knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Customer.md,IsValidCustomer,2,"DWH-computed: 1 when not Popular Investor (PlayerLevelID≠4), not label 30/26, and not CountryID=250. Used in reporting to filter out non-standard customers",exact (case-insensitive),L1-structural,FAIL,HIGH,source wiki tags this column as Tier 2 — the (Tier 1) claim is a tier promotion lie,"DWH-computed: 1 when not Popular Investor (PlayerLevelID≠4), not label 30/26, and not CountryID=250. Used in reporting to filter out non-standard customers (Tier 2 — via Dim_Customer)",
knowledge/synapse/Wiki/DWH_dbo/Views/V_Dim_Customer.md,V_Dim_Customer,110,72,DesignatedRegulationID,inherited from Dim_Customer wiki,Secondary/override regulation for accounts subject to multiple jurisdictions. FK to Dictionary.Regulation,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Customer.md,DesignatedRegulationID,1,Secondary/override regulation for accounts subject to multiple jurisdictions. FK to Dictionary.Regulation,exact (case-insensitive),L2-semantic,PASS,,Descriptions are identical.,,
knowledge/synapse/Wiki/DWH_dbo/Views/V_Dim_Customer.md,V_Dim_Customer,111,73,RegionByIP_ID,inherited from Dim_Customer wiki,Region detected from IP address. Separate from RegionID (profile-based) to allow mismatch detection,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Customer.md,RegionByIP_ID,1,Region detected from IP address. Separate from RegionID (profile-based) to allow mismatch detection,exact (case-insensitive),L2-semantic,PASS,,Descriptions are identical.,,
knowledge/synapse/Wiki/DWH_dbo/Views/V_Dim_Customer.md,V_Dim_Customer,112,74,ScreeningStatusID,inherited from Dim_Customer wiki,Compliance screening status. Updated from ScreeningService,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Customer.md,ScreeningStatusID,2,Compliance screening status. Updated from ScreeningService,exact (case-insensitive),L1-structural,FAIL,HIGH,source wiki tags this column as Tier 2 — the (Tier 1) claim is a tier promotion lie,Compliance screening status. Updated from ScreeningService (Tier 2 — via Dim_Customer),
knowledge/synapse/Wiki/DWH_dbo/Views/V_Dim_Customer.md,V_Dim_Customer,113,75,RegionID,inherited from Dim_Customer wiki,Geographic region ID (GeoIP-derived or set). Used alongside CountryID for more granular regional regulation,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Customer.md,RegionID,1,Geographic region ID (GeoIP-derived or set). Used alongside CountryID for more granular regional regulation,exact (case-insensitive),L2-semantic,PASS,,The downstream description is identical to the source description.,,
knowledge/synapse/Wiki/DWH_dbo/Views/V_Dim_Customer.md,V_Dim_Customer,114,76,WorldCheckResultsUpdated,inherited from Dim_Customer wiki,When World-Check results were last updated. CONVERT to varchar(50) style 121,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Customer.md,WorldCheckResultsUpdated,2,When World-Check results were last updated. Preserved from previous row,exact (case-insensitive),L1-structural,FAIL,HIGH,source wiki tags this column as Tier 2 — the (Tier 1) claim is a tier promotion lie,When World-Check results were last updated. Preserved from previous row (Tier 2 — via Dim_Customer),
knowledge/synapse/Wiki/DWH_dbo/Views/V_Dim_Customer.md,V_Dim_Customer,115,77,HasWallet,inherited from Dim_Customer wiki,1 if the customer has an active eToro Money wallet linked to their trading account. Default=0,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Customer.md,HasWallet,1,1 if the customer has an active eToro Money wallet linked to their trading account. Default=0,exact (case-insensitive),L2-semantic,PASS,,Descriptions are identical.,,
knowledge/synapse/Wiki/DWH_dbo/Views/V_Dim_Customer.md,V_Dim_Customer,116,78,IsAddressProof,inherited from Dim_Customer wiki,Whether address proof document is on file (1/0). Updated from BackOffice.CustomerDocument,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Customer.md,IsAddressProof,2,Whether address proof document is on file (1/0). Updated from BackOffice.CustomerDocument,exact (case-insensitive),L1-structural,FAIL,HIGH,source wiki tags this column as Tier 2 — the (Tier 1) claim is a tier promotion lie,Whether address proof document is on file (1/0). Updated from BackOffice.CustomerDocument (Tier 2 — via Dim_Customer),
knowledge/synapse/Wiki/DWH_dbo/Views/V_Dim_Customer.md,V_Dim_Customer,117,79,IsAddressProofExpiryDate,inherited from Dim_Customer wiki,Expiry date of address proof document. CONVERT to varchar(50) style 121,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Customer.md,IsAddressProofExpiryDate,2,Expiry date of address proof document,exact (case-insensitive),L1-structural,FAIL,HIGH,source wiki tags this column as Tier 2 — the (Tier 1) claim is a tier promotion lie,Expiry date of address proof document (Tier 2 — via Dim_Customer),
knowledge/synapse/Wiki/DWH_dbo/Views/V_Dim_Customer.md,V_Dim_Customer,118,80,IsIDProof,inherited from Dim_Customer wiki,Whether ID proof document is on file (1/0),knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Customer.md,IsIDProof,2,Whether ID proof document is on file (1/0),exact (case-insensitive),L1-structural,FAIL,HIGH,source wiki tags this column as Tier 2 — the (Tier 1) claim is a tier promotion lie,Whether ID proof document is on file (1/0) (Tier 2 — via Dim_Customer),
knowledge/synapse/Wiki/DWH_dbo/Views/V_Dim_Customer.md,V_Dim_Customer,119,81,IsIDProofExpiryDate,inherited from Dim_Customer wiki,Expiry date of ID proof document. CONVERT to varchar(50) style 121,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Customer.md,IsIDProofExpiryDate,2,Expiry date of ID proof document,exact (case-insensitive),L1-structural,FAIL,HIGH,source wiki tags this column as Tier 2 — the (Tier 1) claim is a tier promotion lie,Expiry date of ID proof document (Tier 2 — via Dim_Customer),
knowledge/synapse/Wiki/DWH_dbo/Views/V_Dim_Customer.md,V_Dim_Customer,120,82,PhoneVerifiedID,inherited from Dim_Customer wiki,Result code of phone number verification process. NULL if not yet attempted,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Customer.md,PhoneVerifiedID,1,Result code of phone number verification process. NULL if not yet attempted,exact (case-insensitive),L2-semantic,PASS,,Descriptions are identical.,,
knowledge/synapse/Wiki/DWH_dbo/Views/V_Dim_Customer.md,V_Dim_Customer,121,83,CitizenshipCountryID,inherited from Dim_Customer wiki,Country of citizenship (may differ from CountryID/residence). FK to Dictionary.Country. Added 2018 for enhanced KYC,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Customer.md,CitizenshipCountryID,1,Country of citizenship (may differ from CountryID/residence). FK to Dictionary.Country. Added 2018 for enhanced KYC,exact (case-insensitive),L2-semantic,PASS,,Descriptions are identical.,,
knowledge/synapse/Wiki/DWH_dbo/Views/V_Dim_Customer.md,V_Dim_Customer,122,84,PlayerStatusSubReasonID,inherited from Dim_Customer wiki,Sub-reason code for PlayerStatus (hierarchical). FK to Dictionary.PlayerStatusSubReasons. Added 2022,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Customer.md,PlayerStatusSubReasonID,1,Sub-reason code for PlayerStatus (hierarchical). FK to Dictionary.PlayerStatusSubReasons. Added 2022 (COINF-1989),exact (case-insensitive),L2-semantic,PASS,,Both descriptions convey the same business meaning; the omission of the JIRA ticket reference (COINF-1989) is a non-semantic implementation detail that does not affect query interpretation.,,
knowledge/synapse/Wiki/DWH_dbo/Views/V_Dim_Customer.md,V_Dim_Customer,123,85,IsCreditReportValidCB,inherited from Dim_Customer wiki,DWH-computed: similar to IsValidCustomer but with additional AccountTypeID≠2 exclusion and specific CID exceptions for CountryID=250,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Customer.md,IsCreditReportValidCB,2,DWH-computed: similar to IsValidCustomer but with additional AccountTypeID≠2 exclusion and specific CID exceptions for CountryID=250,exact (case-insensitive),L1-structural,FAIL,HIGH,source wiki tags this column as Tier 2 — the (Tier 1) claim is a tier promotion lie,DWH-computed: similar to IsValidCustomer but with additional AccountTypeID≠2 exclusion and specific CID exceptions for CountryID=250 (Tier 2 — via Dim_Customer),
knowledge/synapse/Wiki/DWH_dbo/Views/V_Dim_Customer.md,V_Dim_Customer,124,86,CashoutFeeGroupID,inherited from Dim_Customer wiki,Determines which withdrawal fee schedule applies to this customer. FK to Dictionary.CashoutFeeGroup. NULL = default fee group,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Customer.md,CashoutFeeGroupID,1,Determines which withdrawal fee schedule applies to this customer. FK to Dictionary.CashoutFeeGroup. NULL = default fee group,exact (case-insensitive),L2-semantic,PASS,,Descriptions are identical.,,
knowledge/synapse/Wiki/DWH_dbo/Views/V_Dim_Customer.md,V_Dim_Customer,125,87,MiddleName,inherited from Dim_Customer wiki,Middle name in Unicode. PII — masked. Added 2018,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Customer.md,MiddleName,1,Middle name in Unicode. Added 2018. Included in CustomerVersionUpdate history tracking,exact (case-insensitive),L2-semantic,PASS,,Both describe the middle name in Unicode added in 2018; the downstream note about PII masking and the source note about history tracking are supplementary implementation details that do not change the business meaning.,,
knowledge/synapse/Wiki/DWH_dbo/Views/V_Dim_Customer.md,V_Dim_Customer,126,88,BuildingNumber,inherited from Dim_Customer wiki,Building/apartment number. Separate from Address for structured address storage. PII — masked,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Customer.md,BuildingNumber,1,Building/apartment number. Separate from Address for structured address storage,exact (case-insensitive),L2-semantic,PASS,,The downstream description adds a PII masking note (an implementation detail) but the business meaning of the column is identical.,,
knowledge/synapse/Wiki/DWH_dbo/Views/V_Dim_Customer.md,V_Dim_Customer,127,89,SalesForceAccountID,inherited from Dim_Customer wiki,Salesforce CRM Account record ID (18-char Salesforce ID). Links the trading account to the SF Account. NULL if not yet synced,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Customer.md,SalesForceAccountID,1,Salesforce CRM Account record ID (18-char Salesforce ID). Links the trading account to the SF Account. NULL if not yet synced,exact (case-insensitive),L2-semantic,PASS,,The downstream description is identical to the source description.,,
knowledge/synapse/Wiki/DWH_dbo/Views/V_Dim_Customer.md,V_Dim_Customer,128,90,POBCountryID,inherited from Dim_Customer wiki,Place of birth country. FK to Dictionary.Country. Added for KYC (HLD: RD-4436),knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Customer.md,POBCountryID,1,Place of birth country. FK to Dictionary.Country. Added for KYC (HLD: RD-4436),exact (case-insensitive),L2-semantic,PASS,,Descriptions are identical.,,
knowledge/synapse/Wiki/DWH_dbo/Views/V_Dim_Customer.md,V_Dim_Customer,129,91,ApexID,inherited from Dim_Customer wiki,APEX US stocks broker account ID. Only populated for US-regulated customers at Level >= 2 who have APEX accounts,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Customer.md,ApexID,1,APEX US stocks broker account ID. Only populated for US-regulated customers at Level >= 2 who have APEX accounts,exact (case-insensitive),L2-semantic,PASS,,Descriptions are identical.,,
knowledge/synapse/Wiki/DWH_dbo/Views/V_Dim_Instrument_Correlation.md,V_Dim_Instrument_Correlation,28,1,DateID,inherited from Dim_Instrument_Correlation_UnionedPartitions wiki,Integer date key in YYYYMMDD format identifying the calculation date for this correlation snapshot. Matches the @auxdate parameter passed to SP_Dim_Instrument_Correlation_Half_Records. Filter by this column for performance,knowledge/synapse/Wiki/DWH_dbo/Views/Dim_Instrument_Correlation_UnionedPartitions.md,DateID,2,Integer date key in YYYYMMDD format identifying the calculation date for this correlation snapshot. Matches the @auxdate parameter passed to SP_Dim_Instrument_Correlation_Half_Records. Filter by this column for performance,exact (case-insensitive),L1-structural,FAIL,HIGH,source wiki tags this column as Tier 2 — the (Tier 1) claim is a tier promotion lie,Integer date key in YYYYMMDD format identifying the calculation date for this correlation snapshot. Matches the @auxdate parameter passed to SP_Dim_Instrument_Correlation_Half_Records. Filter by this column for performance (Tier 2 — via Dim_Instrument_Correlation_UnionedPartitions),
knowledge/synapse/Wiki/DWH_dbo/Views/V_Dim_Instrument_Correlation.md,V_Dim_Instrument_Correlation,29,2,InstrumentID_a,inherited from Dim_Instrument_Correlation_UnionedPartitions wiki,"ID of the first financial instrument in the pair. In the full-symmetric output, this can be any instrument (not limited to <= InstrumentID_b). Resolves to Dim_Currency.CurrencyID for the instrument name",knowledge/synapse/Wiki/DWH_dbo/Views/Dim_Instrument_Correlation_UnionedPartitions.md,InstrumentID_a,2,ID of the first financial instrument in the pair (always <= InstrumentID_b in this half-matrix view). Resolves to Dim_Currency.CurrencyID for the instrument name,exact (case-insensitive),L1-structural,FAIL,HIGH,source wiki tags this column as Tier 2 — the (Tier 1) claim is a tier promotion lie,ID of the first financial instrument in the pair (always <= InstrumentID_b in this half-matrix view). Resolves to Dim_Currency.CurrencyID for the instrument name (Tier 2 — via Dim_Instrument_Correlation_UnionedPartitions),
knowledge/synapse/Wiki/DWH_dbo/Views/V_Dim_Instrument_Correlation.md,V_Dim_Instrument_Correlation,30,3,InstrumentID_b,inherited from Dim_Instrument_Correlation_UnionedPartitions wiki,"ID of the second financial instrument in the pair. In the full-symmetric output, this can be any instrument (not limited to >= InstrumentID_a). Resolves to Dim_Currency.CurrencyID for the instrument name",knowledge/synapse/Wiki/DWH_dbo/Views/Dim_Instrument_Correlation_UnionedPartitions.md,InstrumentID_b,2,ID of the second financial instrument in the pair (always >= InstrumentID_a in this half-matrix view). Resolves to Dim_Currency.CurrencyID for the instrument name,exact (case-insensitive),L1-structural,FAIL,HIGH,source wiki tags this column as Tier 2 — the (Tier 1) claim is a tier promotion lie,ID of the second financial instrument in the pair (always >= InstrumentID_a in this half-matrix view). Resolves to Dim_Currency.CurrencyID for the instrument name (Tier 2 — via Dim_Instrument_Correlation_UnionedPartitions),
knowledge/synapse/Wiki/DWH_dbo/Views/V_Dim_Instrument_Correlation.md,V_Dim_Instrument_Correlation,31,4,SampleSize,inherited from Dim_Instrument_Correlation_UnionedPartitions wiki,Number of hourly candle data points where both instruments had valid prices in the 3-month lookback window. Higher values = more reliable correlation estimate. Low values (< 100) indicate sparse data,knowledge/synapse/Wiki/DWH_dbo/Views/Dim_Instrument_Correlation_UnionedPartitions.md,SampleSize,2,Number of hourly candle data points where both instruments had valid prices in the 3-month lookback window. Higher values = more reliable correlation estimate. Low values (< 100) indicate sparse data,exact (case-insensitive),L1-structural,FAIL,HIGH,source wiki tags this column as Tier 2 — the (Tier 1) claim is a tier promotion lie,Number of hourly candle data points where both instruments had valid prices in the 3-month lookback window. Higher values = more reliable correlation estimate. Low values (< 100) indicate sparse data (Tier 2 — via Dim_Instrument_Correlation_UnionedPartitions),
knowledge/synapse/Wiki/DWH_dbo/Views/V_Dim_Instrument_Correlation.md,V_Dim_Instrument_Correlation,32,5,StandardDeviation_a,inherited from Dim_Instrument_Correlation_UnionedPartitions wiki,Population standard deviation of hourly price returns for InstrumentID_a over the 3-month window. Computed via STDEVP(PriceChange). Always > 0 (HAVING clause excludes zero-variance rows). Swapped with StandardDeviation_b in the symmetric reconstruction leg,knowledge/synapse/Wiki/DWH_dbo/Views/Dim_Instrument_Correlation_UnionedPartitions.md,StandardDeviation_a,2,Population standard deviation of hourly price returns for InstrumentID_a over the 3-month window. Computed via STDEVP(PriceChange). Always > 0 (HAVING clause excludes zero-variance rows),exact (case-insensitive),L1-structural,FAIL,HIGH,source wiki tags this column as Tier 2 — the (Tier 1) claim is a tier promotion lie,Population standard deviation of hourly price returns for InstrumentID_a over the 3-month window. Computed via STDEVP(PriceChange). Always > 0 (HAVING clause excludes zero-variance rows) (Tier 2 — via Dim_Instrument_Correlation_UnionedPartitions),
knowledge/synapse/Wiki/DWH_dbo/Views/V_Dim_Instrument_Correlation.md,V_Dim_Instrument_Correlation,33,6,StandardDeviation_b,inherited from Dim_Instrument_Correlation_UnionedPartitions wiki,Population standard deviation of hourly price returns for InstrumentID_b over the 3-month window. Computed via STDEVP(PriceChange). Always > 0 (HAVING clause excludes zero-variance rows). Swapped with StandardDeviation_a in the symmetric reconstruction leg,knowledge/synapse/Wiki/DWH_dbo/Views/Dim_Instrument_Correlation_UnionedPartitions.md,StandardDeviation_b,2,Population standard deviation of hourly price returns for InstrumentID_b over the 3-month window. Computed via STDEVP(PriceChange). Always > 0 (HAVING clause excludes zero-variance rows),exact (case-insensitive),L1-structural,FAIL,HIGH,source wiki tags this column as Tier 2 — the (Tier 1) claim is a tier promotion lie,Population standard deviation of hourly price returns for InstrumentID_b over the 3-month window. Computed via STDEVP(PriceChange). Always > 0 (HAVING clause excludes zero-variance rows) (Tier 2 — via Dim_Instrument_Correlation_UnionedPartitions),
knowledge/synapse/Wiki/DWH_dbo/Views/V_Dim_Instrument_Correlation.md,V_Dim_Instrument_Correlation,34,7,Covariance,inherited from Dim_Instrument_Correlation_UnionedPartitions wiki,Raw covariance between the hourly price returns of the two instruments. Formula: sum(a*b)/n - (sum(a)*sum(b))/n^2. Used as numerator in PearsonCorrelation formula,knowledge/synapse/Wiki/DWH_dbo/Views/Dim_Instrument_Correlation_UnionedPartitions.md,Covariance,2,Raw covariance between the hourly price returns of the two instruments. Formula: sum(a*b)/n - (sum(a)*sum(b))/n^2. Used as numerator in PearsonCorrelation formula,exact (case-insensitive),L1-structural,FAIL,HIGH,source wiki tags this column as Tier 2 — the (Tier 1) claim is a tier promotion lie,Raw covariance between the hourly price returns of the two instruments. Formula: sum(a*b)/n - (sum(a)*sum(b))/n^2. Used as numerator in PearsonCorrelation formula (Tier 2 — via Dim_Instrument_Correlation_UnionedPartitions),
knowledge/synapse/Wiki/DWH_dbo/Views/V_Dim_Instrument_Correlation.md,V_Dim_Instrument_Correlation,35,8,PearsonCorrelation,inherited from Dim_Instrument_Correlation_UnionedPartitions wiki,Pearson correlation coefficient between the two instruments' hourly price returns over the 3-month window. Range -1.0 (perfect negative) to +1.0 (perfect positive). 0 = no linear correlation. Formula: Covariance / (StandardDeviation_a * StandardDeviation_b),knowledge/synapse/Wiki/DWH_dbo/Views/Dim_Instrument_Correlation_UnionedPartitions.md,PearsonCorrelation,2,Pearson correlation coefficient between the two instruments' hourly price returns over the 3-month window. Range -1.0 (perfect negative) to +1.0 (perfect positive). 0 = no linear correlation. Formula: Covariance / (StandardDeviation_a * StandardDeviation_b),exact (case-insensitive),L1-structural,FAIL,HIGH,source wiki tags this column as Tier 2 — the (Tier 1) claim is a tier promotion lie,Pearson correlation coefficient between the two instruments' hourly price returns over the 3-month window. Range -1.0 (perfect negative) to +1.0 (perfect positive). 0 = no linear correlation. Formula: Covariance / (StandardDeviation_a * StandardDeviation_b) (Tier 2 — via Dim_Instrument_Correlation_UnionedPartitions),
knowledge/synapse/Wiki/DWH_dbo/Views/V_Dim_Instrument_Correlation.md,V_Dim_Instrument_Correlation,36,9,InsertDate,inherited from Dim_Instrument_Correlation_UnionedPartitions wiki,Timestamp when the correlation row was first computed. Set to GETDATE() by the ETL SP,knowledge/synapse/Wiki/DWH_dbo/Views/Dim_Instrument_Correlation_UnionedPartitions.md,InsertDate,2,Timestamp when the correlation row was first computed. Set to GETDATE() by the ETL SP,exact (case-insensitive),L1-structural,FAIL,HIGH,source wiki tags this column as Tier 2 — the (Tier 1) claim is a tier promotion lie,Timestamp when the correlation row was first computed. Set to GETDATE() by the ETL SP (Tier 2 — via Dim_Instrument_Correlation_UnionedPartitions),
knowledge/synapse/Wiki/DWH_dbo/Views/V_Dim_Instrument_Correlation.md,V_Dim_Instrument_Correlation,37,10,UpdateDate,inherited from Dim_Instrument_Correlation_UnionedPartitions wiki,Timestamp when the correlation row was last updated. Set to GETDATE() by the ETL SP (same as InsertDate on initial load; may differ on re-computation),knowledge/synapse/Wiki/DWH_dbo/Views/Dim_Instrument_Correlation_UnionedPartitions.md,UpdateDate,2,Timestamp when the correlation row was last updated. Set to GETDATE() by the ETL SP (same as InsertDate on initial load; may differ on re-computation),exact (case-insensitive),L1-structural,FAIL,HIGH,source wiki tags this column as Tier 2 — the (Tier 1) claim is a tier promotion lie,Timestamp when the correlation row was last updated. Set to GETDATE() by the ETL SP (same as InsertDate on initial load; may differ on re-computation) (Tier 2 — via Dim_Instrument_Correlation_UnionedPartitions),
